Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
000NTC;lnuB;1;0;0;1;37.61;;74.06;;1.89;-1;
GENO;lnuB;0;0;2;2;;;;;;-1;NotInformative
1;mphA;2;1;0;3;29.76;0.08;87.7;0.03;1.78;-1;ContainsOutlierReplicateCt
2;mphA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
3;mphA;1;0;2;3;33.04;;87.99;;1.4;-1;MultipleMeltPeaks
000NTC;mphA;0;0;1;1;;;;;;-1;NotInformative
GENO;mphA;0;0;2;2;;;;;;-1;NotInformative
1;vat(A);2;0;1;3;28.84;0.37;91.23;0.33;1.8;-1;MultipleMeltPeaks
2;vat(A);3;0;0;3;32.47;3.6;89.72;0.62;1.74;-1;
3;vat(A);2;0;1;3;29.56;1.5;90.49;0.69;1.81;-1;MultipleMeltPeaks
000NTC;vat(A);0;0;1;1;;;;;;-1;NotInformative
GENO;vat(A);0;0;2;2;;;;;;-1;NotInformative
1;erm(34);2;0;1;3;35.23;5.17;86.8;3.24;1.84;-1;
2;erm(34);0;0;3;3;;;;;;-1;NotInformative
3;erm(34);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(34);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(34);0;0;2;2;;;;;;-1;NotInformative
1;erm(35);2;1;0;3;22.96;0.35;89.29;0.19;1.95;-1;ContainsOutlierReplicateCt
2;erm(35);2;0;1;3;30.76;0.75;90.15;0.14;1.89;-1;MultipleMeltPeaks
3;erm(35);2;0;1;3;30.03;1.14;90.24;0.92;1.89;-1;MultipleMeltPeaks
000NTC;erm(35);1;0;0;1;37.33;;77.53;;1.88;-1;
GENO;erm(35);2;0;0;2;35.47;1.28;78.16;0.45;1.92;-1;
1;erm(42);0;0;3;3;;;;;;-1;NotInformative
2;erm(42);0;0;3;3;;;;;;-1;NotInformative
3;erm(42);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(42);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(42);0;0;2;2;;;;;;-1;NotInformative
1;erm(F)b;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;erm(F)b;2;1;0;3;38.04;0.25;87.42;7.67E-03;1.85;-1;ContainsOutlierReplicateCt
3;erm(F)b;1;0;2;3;42.97;;89.51;;1.85;-1;
000NTC;erm(F)b;0;0;1;1;;;;;;-1;NotInformative
GENO;erm(F)b;0;0;2;2;;;;;;-1;NotInformative
1;lnu(F);1;0;2;3;42.77;;89.45;;1.91;-1;
2;lnu(F);1;0;2;3;41.61;;86.98;;1.64;-1;
3;lnu(F);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;lnu(F);0;0;1;1;;;;;;-1;NotInformative
GENO;lnu(F);0;0;2;2;;;;;;-1;NotInformative
1;lsa(C);0;0;3;3;;;;;;-1;NotInformative
2;lsa(C);0;0;3;3;;;;;;-1;NotInformative
3;lsa(C);0;0;3;3;;;;;;-1;NotInformative
000NTC;lsa(C);0;0;1;1;;;;;;-1;NotInformative
GENO;lsa(C);0;0;2;2;;;;;;-1;NotInformative
1;mef(B);0;0;3;3;;;;;;-1;NotInformative
2;mef(B);0;0;3;3;;;;;;-1;NotInformative
3;mef(B);1;0;2;3;42.89;;88.29;;1.86;-1;
000NTC;mef(B);0;0;1;1;;;;;;-1;NotInformative
GENO;mef(B);0;0;2;2;;;;;;-1;NotInformative
1;msr(D);0;0;3;3;;;;;;-1;NotInformative
2;msr(D);0;0;3;3;;;;;;-1;NotInformative
3;msr(D);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(D);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;msr(D);0;0;2;2;;;;;;-1;NotInformative
1;msr(E);0;0;3;3;;;;;;-1;NotInformative
2;msr(E);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
3;msr(E);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(E);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;msr(E);0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
1;vgaA;0;0;3;3;;;;;;-1;NotInformative
2;vgaA;0;0;3;3;;;;;;-1;NotInformative
3;vgaA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vgaA;0;0;1;1;;;;;;-1;NotInformative
GENO;vgaA;1;0;1;2;40.1;;82.64;;1.88;-1;
1;vga(A)LC;1;0;2;3;40.3;;87.66;;1.82;-1;
2;vga(A)LC;0;0;3;3;;;;;;-1;NotInformative
3;vga(A)LC;0;0;3;3;;;;;;-1;NotInformative
000NTC;vga(A)LC;0;0;1;1;;;;;;-1;NotInformative
GENO;vga(A)LC;0;0;2;2;;;;;;-1;NotInformative
1;vatB;0;0;3;3;;;;;;-1;NotInformative
2;vatB;1;0;2;3;34.54;;88.33;;1.89;-1;
3;vatB;1;0;2;3;33.25;;80.36;;1.36;-1;
000NTC;vatB;0;0;1;1;;;;;;-1;NotInformative
GENO;vatB;0;0;2;2;;;;;;-1;NotInformative
1;mefA;1;0;2;3;37.24;;73.77;;1.84;-1;
2;mefA;3;0;0;3;28.58;0.63;74.34;0.2;1.77;-1;
3;mefA;2;1;0;3;30.7;0.29;74.22;0.13;1.85;-1;ContainsOutlierReplicateCt
000NTC;mefA;0;0;1;1;;;;;;-1;NotInformative
GENO;mefA;1;0;1;2;30.85;;74.51;;1.86;-1;
1;lnuC;1;0;2;3;36.72;;89.88;;1.88;-1;
2;lnuC;0;0;3;3;;;;;;-1;NotInformative
3;lnuC;0;0;3;3;;;;;;-1;NotInformative
000NTC;lnuC;0;0;1;1;;;;;;-1;NotInformative
GENO;lnuC;0;0;2;2;;;;;;-1;NotInformative
1;cat;1;0;2;3;41.6;;89.36;;1.67;-1;
2;cat;0;0;3;3;;;;;;-1;NotInformative
3;cat;0;0;3;3;;;;;;-1;NotInformative
000NTC;cat;0;0;1;1;;;;;;-1;NotInformative
GENO;cat;0;0;2;2;;;;;;-1;NotInformative
1;catA2;0;0;3;3;;;;;;-1;NotInformative
2;catA2;0;0;3;3;;;;;;-1;NotInformative
3;catA2;0;0;3;3;;;;;;-1;NotInformative
000NTC;catA2;0;0;1;1;;;;;;-1;NotInformative
GENO;catA2;0;0;2;2;;;;;;-1;NotInformative
1;catA3;2;0;1;3;33.94;1.43;81.9;0.08;1.85;-1;MultipleMeltPeaks
2;catA3;2;0;1;3;40.12;1.83;88.31;2.85;1.82;-1;
3;catA3;1;0;2;3;40.92;;90.29;;1.71;-1;MultipleMeltPeaks
000NTC;catA3;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;catA3;0;0;2;2;;;;;;-1;NotInformative
1;catB2;0;0;3;3;;;;;;-1;NotInformative
2;catB2;0;0;3;3;;;;;;-1;NotInformative
3;catB2;0;0;3;3;;;;;;-1;NotInformative
000NTC;catB2;0;0;1;1;;;;;;-1;NotInformative
GENO;catB2;0;0;2;2;;;;;;-1;NotInformative
1;catB9;2;0;1;3;41.73;1.17;75.09;0.3;1.93;-1;
2;catB9;1;0;2;3;33.85;;75.97;;1.89;-1;
3;catB9;0;0;3;3;;;;;;-1;NotInformative
000NTC;catB9;0;0;1;1;;;;;;-1;NotInformative
GENO;catB9;1;0;1;2;34.41;;76.3;;1.89;-1;MultipleMeltPeaks
1;cat(pC221);0;0;3;3;;;;;;-1;NotInformative
2;cat(pC221);0;0;3;3;;;;;;-1;NotInformative
3;cat(pC221);0;0;3;3;;;;;;-1;NotInformative
000NTC;cat(pC221);0;0;1;1;;;;;;-1;NotInformative
GENO;cat(pC221);0;0;2;2;;;;;;-1;NotInformative
1;catP;0;0;3;3;;;;;;-1;NotInformative
2;catP;1;0;2;3;33.15;;78.53;;1.79;-1;
3;catP;2;0;1;3;40.19;5.52;90.08;1.96;1.65;-1;
000NTC;catP;0;0;1;1;;;;;;-1;NotInformative
GENO;catP;0;0;2;2;;;;;;-1;NotInformative
1;catQ;2;1;0;3;43.42;0.78;77.13;0.56;1.8;-1;ContainsOutlierReplicateCt
2;catQ;3;0;0;3;36.11;0.63;81.83;6.78;1.82;-1;
3;catQ;3;0;0;3;35.29;1.17;81.92;7.05;1.78;-1;
000NTC;catQ;1;0;0;1;43.23;;77.49;;1.92;-1;
GENO;catQ;2;0;0;2;39.9;1.11;76.61;1.58;1.85;-1;
1;cmlV;3;0;0;3;28.38;0.65;85.17;4.28;1.79;-1;
2;cmlV;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
3;cmlV;3;0;0;3;27.95;0.09;88.02;0.3;1.87;-1;
000NTC;cmlV;1;0;0;1;28.82;;80.15;;1.85;-1;
GENO;cmlV;2;0;0;2;30.89;3.47;80.1;0.23;1.83;-1;
1;fexA;0;0;3;3;;;;;;-1;NotInformative
2;fexA;0;0;3;3;;;;;;-1;NotInformative
3;fexA;0;0;3;3;;;;;;-1;NotInformative
000NTC;fexA;0;0;1;1;;;;;;-1;NotInformative
GENO;fexA;0;0;2;2;;;;;;-1;NotInformative
1;optrA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;optrA;1;0;2;3;43.31;;75.08;;2.06;-1;
3;optrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;optrA;0;0;1;1;;;;;;-1;NotInformative
GENO;optrA;1;0;1;2;37.26;;76.07;;1.77;-1;MultipleMeltPeaks
1;tetbP;0;0;3;3;;;;;;-1;NotInformative
2;tetbP;0;0;3;3;;;;;;-1;NotInformative
3;tetbP;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetbP;0;0;1;1;;;;;;-1;NotInformative
GENO;tetbP;0;0;2;2;;;;;;-1;NotInformative
1;tet40;0;0;3;3;;;;;;-1;NotInformative
2;tet40;0;0;3;3;;;;;;-1;NotInformative
3;tet40;0;0;3;3;;;;;;-1;NotInformative
000NTC;tet40;1;0;0;1;23.13;;79.05;;1.48;-1;
GENO;tet40;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
1;tetPB;1;0;2;3;39.34;;89.83;;1.76;-1;
2;tetPB;0;0;3;3;;;;;;-1;NotInformative
3;tetPB;1;0;2;3;42.56;;79.01;;2.01;-1;
000NTC;tetPB;0;0;1;1;;;;;;-1;NotInformative
GENO;tetPB;0;0;2;2;;;;;;-1;NotInformative
1;tet39;0;0;3;3;;;;;;-1;NotInformative
2;tet39;0;0;3;3;;;;;;-1;NotInformative
3;tet39;0;0;3;3;;;;;;-1;NotInformative
000NTC;tet39;0;0;1;1;;;;;;-1;NotInformative
GENO;tet39;0;0;2;2;;;;;;-1;NotInformative
1;tet(36);1;0;2;3;34.15;;89.02;;1.8;-1;MultipleMeltPeaks
2;tet(36);2;0;1;3;37.11;7.34;91.87;0.83;1.74;-1;
3;tet(36);1;0;2;3;34.71;;90.85;;1.68;-1;MultipleMeltPeaks
000NTC;tet(36);0;0;1;1;;;;;;-1;NotInformative
GENO;tet(36);0;0;2;2;;;;;;-1;NotInformative
1;tet(32);1;0;2;3;30.69;;80;;1.41;-1;
2;tet(32);0;0;3;3;;;;;;-1;NotInformative
3;tet(32);0;0;3;3;;;;;;-1;NotInformative
000NTC;tet(32);0;0;1;1;;;;;;-1;NotInformative
GENO;tet(32);0;0;2;2;;;;;;-1;NotInformative
1;tetU;1;0;2;3;40.32;;90.62;;1.66;-1;MultipleMeltPeaks
2;tetU;1;0;2;3;37.99;;80.25;;1.8;-1;
3;tetU;1;0;2;3;41.59;;92.34;;1.73;-1;MultipleMeltPeaks
000NTC;tetU;0;0;1;1;;;;;;-1;NotInformative
GENO;tetU;0;0;2;2;;;;;;-1;NotInformative
1;tetA;2;0;1;3;37.79;1.3;85.07;6.29;1.8;-1;
2;tetA;2;0;1;3;35.69;3.15;81.1;0.92;1.69;-1;MultipleMeltPeaks
3;tetA;2;0;1;3;41.7;0.07;84.13;3.82;1.81;-1;
000NTC;tetA;0;0;1;1;;;;;;-1;NotInformative
GENO;tetA;0;0;2;2;;;;;;-1;NotInformative
1;tetB;1;0;2;3;41.63;;85.78;;1.73;-1;MultipleMeltPeaks
2;tetB;1;0;2;3;40.2;;88.62;;1.79;-1;MultipleMeltPeaks
3;tetB;3;0;0;3;36.44;1.93;88.69;0.07;1.74;-1;
000NTC;tetB;0;0;1;1;;;;;;-1;NotInformative
GENO;tetB;0;0;2;2;;;;;;-1;NotInformative
1;tetK;0;0;3;3;;;;;;-1;NotInformative
2;tetK;0;0;3;3;;;;;;-1;NotInformative
3;tetK;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetK;0;0;1;1;;;;;;-1;NotInformative
GENO;tetK;0;0;2;2;;;;;;-1;NotInformative
1;tetQ;0;0;3;3;;;;;;-1;NotInformative
2;tetQ;0;0;3;3;;;;;;-1;NotInformative
3;tetQ;1;0;2;3;40.44;;73.23;;2.03;-1;
000NTC;tetQ;1;0;0;1;38.57;;73.41;;1.84;-1;
GENO;tetQ;0;0;2;2;;;;;;-1;NotInformative
1;tetH;0;0;3;3;;;;;;-1;NotInformative
2;tetH;0;0;3;3;;;;;;-1;NotInformative
3;tetH;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetH;0;0;1;1;;;;;;-1;NotInformative
GENO;tetH;0;0;2;2;;;;;;-1;NotInformative
1;tetW;0;0;3;3;;;;;;-1;NotInformative
2;tetW;0;0;3;3;;;;;;-1;NotInformative
3;tetW;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetW;0;0;1;1;;;;;;-1;NotInformative
GENO;tetW;0;0;2;2;;;;;;-1;NotInformative
1;tetO;0;0;3;3;;;;;;-1;NotInformative
2;tetO;0;0;3;3;;;;;;-1;NotInformative
3;tetO;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetO;0;0;1;1;;;;;;-1;NotInformative
GENO;tetO;0;0;2;2;;;;;;-1;NotInformative
1;tetL;0;0;3;3;;;;;;-1;NotInformative
2;tetL;0;0;3;3;;;;;;-1;NotInformative
3;tetL;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetL;0;0;1;1;;;;;;-1;NotInformative
GENO;tetL;0;0;2;2;;;;;;-1;NotInformative
1;tetX;0;0;3;3;;;;;;-1;NotInformative
2;tetX;0;0;3;3;;;;;;-1;NotInformative
3;tetX;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetX;0;0;1;1;;;;;;-1;NotInformative
GENO;tetX;0;0;2;2;;;;;;-1;NotInformative
1;tetC;1;0;2;3;41.08;;75.92;;1.93;-1;
2;tetC;0;0;3;3;;;;;;-1;NotInformative
3;tetC;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetC;0;0;1;1;;;;;;-1;NotInformative
GENO;tetC;0;0;2;2;;;;;;-1;NotInformative
1;tetS;0;0;3;3;;;;;;-1;NotInformative
2;tetS;0;0;3;3;;;;;;-1;NotInformative
3;tetS;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetS;0;0;1;1;;;;;;-1;NotInformative
GENO;tetS;0;0;2;2;;;;;;-1;NotInformative
1;tetE;0;0;3;3;;;;;;-1;NotInformative
2;tetE;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
3;tetE;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetE;0;0;1;1;;;;;;-1;NotInformative
GENO;tetE;0;0;2;2;;;;;;-1;NotInformative
1;tetT;0;0;3;3;;;;;;-1;NotInformative
2;tetT;0;0;3;3;;;;;;-1;NotInformative
3;tetT;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetT;0;0;1;1;;;;;;-1;NotInformative
GENO;tetT;1;0;1;2;42.72;;71.56;;1.89;-1;
1;tetD;1;0;2;3;35.52;;78.09;;1.69;-1;
2;tetD;1;0;2;3;34.68;;82.88;;1.53;-1;
3;tetD;1;0;2;3;40.58;;85.93;;1.76;-1;MultipleMeltPeaks
000NTC;tetD;1;0;0;1;37.45;;78.44;;1.87;-1;
GENO;tetD;0;0;2;2;;;;;;-1;NotInformative
1;tetG_F;3;0;0;3;31.29;0.86;87.68;0.35;1.63;-1;
2;tetG_F;1;0;2;3;36.1;;83.3;;1.62;-1;MultipleMeltPeaks
3;tetG_F;3;0;0;3;32.64;2;88.76;1.41;1.76;-1;
000NTC;tetG_F;0;0;1;1;;;;;;-1;NotInformative
GENO;tetG_F;0;0;2;2;;;;;;-1;NotInformative
1;tetR;0;0;3;3;;;;;;-1;NotInformative
2;tetR;0;0;3;3;;;;;;-1;NotInformative
3;tetR;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetR;1;0;0;1;44.65;;75.06;;1.84;-1;
GENO;tetR;0;0;2;2;;;;;;-1;NotInformative
1;tetPA;3;0;0;3;32.3;2.78;75.06;0.58;1.99;-1;
2;tetPA;3;0;0;3;30.93;3.48;75.39;0.5;1.91;-1;
3;tetPA;2;1;0;3;33.13;0.21;74.4;0.05;1.99;-1;ContainsOutlierReplicateCt
000NTC;tetPA;1;0;0;1;29.02;;74.73;;1.9;-1;
GENO;tetPA;2;0;0;2;29.77;1.37;75.16;0.13;1.93;-1;
1;tetM;0;0;3;3;;;;;;-1;NotInformative
2;tetM;1;0;2;3;34.09;;91.75;;1.7;-1;
3;tetM;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetM;0;0;1;1;;;;;;-1;NotInformative
GENO;tetM;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
1;tetJ;1;0;2;3;37.92;;85.92;;1.82;-1;MultipleMeltPeaks
2;tetJ;0;0;3;3;;;;;;-1;NotInformative
3;tetJ;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetJ;0;0;1;1;;;;;;-1;NotInformative
GENO;tetJ;0;0;2;2;;;;;;-1;NotInformative
1;tet(38);0;0;3;3;;;;;;-1;NotInformative
2;tet(38);0;0;3;3;;;;;;-1;NotInformative
3;tet(38);0;0;3;3;;;;;;-1;NotInformative
000NTC;tet(38);0;0;1;1;;;;;;-1;NotInformative
GENO;tet(38);0;0;2;2;;;;;;-1;NotInformative
1;tet44;0;0;3;3;;;;;;-1;NotInformative
2;tet44;0;0;3;3;;;;;;-1;NotInformative
3;tet44;0;0;3;3;;;;;;-1;NotInformative
000NTC;tet44;0;0;1;1;;;;;;-1;NotInformative
GENO;tet44;0;0;2;2;;;;;;-1;NotInformative
1;IS1111;0;0;3;3;;;;;;-1;NotInformative
2;IS1111;0;0;3;3;;;;;;-1;NotInformative
3;IS1111;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS1111;0;0;1;1;;;;;;-1;NotInformative
GENO;IS1111;0;0;2;2;;;;;;-1;NotInformative
1;IS1133;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;IS1133;3;0;0;3;35.27;2.49;89.34;1.07;1.79;-1;
3;IS1133;2;0;1;3;31.97;1.67;92.13;0.09;1.87;-1;MultipleMeltPeaks
000NTC;IS1133;0;0;1;1;;;;;;-1;NotInformative
GENO;IS1133;0;0;2;2;;;;;;-1;NotInformative
1;orf37-IS26;2;1;0;3;22.47;0.06;90.61;0.33;2.04;-1;ContainsOutlierReplicateCt
2;orf37-IS26;1;0;2;3;26.12;;90.9;;1.9;-1;MultipleMeltPeaks
3;orf37-IS26;1;0;2;3;23.34;;90.48;;2.04;-1;MultipleMeltPeaks
000NTC;orf37-IS26;0;0;1;1;;;;;;-1;NotInformative
GENO;orf37-IS26;0;0;2;2;;;;;;-1;NotInformative
1;orf39-IS26;3;0;0;3;23.3;3.46;89.29;0.26;1.88;-1;
2;orf39-IS26;3;0;0;3;34.8;3;84.58;2.34;1.79;-1;
3;orf39-IS26;2;0;1;3;33.69;2.46;85.64;8.77;1.8;-1;MultipleMeltPeaks
000NTC;orf39-IS26;1;0;0;1;36.5;;81.1;;1.82;-1;
GENO;orf39-IS26;2;0;0;2;34.92;0.29;80.62;0.79;1.84;-1;
1;ISPps1-pseud;1;0;2;3;36.38;;90.38;;1.78;-1;MultipleMeltPeaks
2;ISPps1-pseud;2;0;1;3;32.68;4.63;85.78;1.97;1.86;-1;MultipleMeltPeaks
3;ISPps1-pseud;2;0;1;3;33.59;5.8;86.96;3.53;1.85;-1;MultipleMeltPeaks
000NTC;ISPps1-pseud;0;0;1;1;;;;;;-1;NotInformative
GENO;ISPps1-pseud;0;0;2;2;;;;;;-1;NotInformative
1;ISSm2-Xanthob;1;0;2;3;29.41;;81.81;;1.79;-1;MultipleMeltPeaks
2;ISSm2-Xanthob;3;0;0;3;28.42;0.09;82.4;0.14;1.91;-1;
3;ISSm2-Xanthob;3;0;0;3;30.32;1.7;81.56;0.29;1.89;-1;
000NTC;ISSm2-Xanthob;0;0;1;1;;;;;;-1;NotInformative
GENO;ISSm2-Xanthob;0;0;2;2;;;;;;-1;NotInformative
1;ISAba3-Acineto;1;0;2;3;35.6;;91.28;;1.83;-1;MultipleMeltPeaks
2;ISAba3-Acineto;2;1;0;3;37.49;0.06;90.59;0.31;1.75;-1;ContainsOutlierReplicateCt
3;ISAba3-Acineto;2;1;0;3;39.95;0.16;89.98;1.51;1.68;-1;ContainsOutlierReplicateCt
000NTC;ISAba3-Acineto;0;0;1;1;;;;;;-1;NotInformative
GENO;ISAba3-Acineto;1;0;1;2;40.59;;81.63;;1.79;-1;
1;ISEfm1-Entero;0;0;3;3;;;;;;-1;NotInformative
2;ISEfm1-Entero;0;0;3;3;;;;;;-1;NotInformative
3;ISEfm1-Entero;0;0;3;3;;;;;;-1;NotInformative
000NTC;ISEfm1-Entero;0;0;1;1;;;;;;-1;NotInformative
GENO;ISEfm1-Entero;0;0;2;2;;;;;;-1;NotInformative
1;TN5;1;0;2;3;39.13;;87.13;;1.81;-1;
2;TN5;0;0;3;3;;;;;;-1;NotInformative
3;TN5;1;0;2;3;39.96;;91.15;;1.71;-1;
000NTC;TN5;0;0;1;1;;;;;;-1;NotInformative
GENO;TN5;0;0;2;2;;;;;;-1;NotInformative
1;int1-a-marko;3;0;0;3;37.19;2.74;74.1;0.64;1.66;-1;
2;int1-a-marko;2;0;1;3;34.08;6.72;74.25;1.08;1.54;-1;
3;int1-a-marko;2;0;1;3;33.51;3.61;74.81;0.04;1.66;-1;
000NTC;int1-a-marko;1;0;0;1;31.54;;75.46;;1.86;-1;
GENO;int1-a-marko;2;0;0;2;33.53;1.09;75.05;0.18;1.81;-1;
1;intl2;0;0;3;3;;;;;;-1;NotInformative
2;intl2;0;0;3;3;;;;;;-1;NotInformative
3;intl2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;intl2;0;0;1;1;;;;;;-1;NotInformative
GENO;intl2;0;0;2;2;;;;;;-1;NotInformative
1;intI1F165_clinical;1;0;2;3;24;;89.51;;1.91;-1;MultipleMeltPeaks
2;intI1F165_clinical;2;0;1;3;28.32;0.37;81.09;0.04;1.75;-1;MultipleMeltPeaks
3;intI1F165_clinical;2;0;1;3;28.31;0.39;82.48;1.71;1.78;-1;MultipleMeltPeaks
000NTC;intI1F165_clinical;1;0;0;1;27.86;;81.13;;1.85;-1;
GENO;intI1F165_clinical;2;0;0;2;27.98;0.63;81.34;0.04;1.82;-1;
1;intl3;2;1;0;3;22.49;0.14;90.13;0.1;1.93;-1;ContainsOutlierReplicateCt
2;intl3;3;0;0;3;22.86;0.82;90.96;0.35;1.94;-1;
3;intl3;2;0;1;3;22.29;1.23;90.11;1.04;1.93;-1;MultipleMeltPeaks
000NTC;intl3;0;0;1;1;;;;;;-1;NotInformative
GENO;intl3;0;0;2;2;;;;;;-1;NotInformative
1;cefa_qacelta;0;0;3;3;;;;;;-1;NotInformative
2;cefa_qacelta;0;0;3;3;;;;;;-1;NotInformative
3;cefa_qacelta;0;0;3;3;;;;;;-1;NotInformative
000NTC;cefa_qacelta;0;0;1;1;;;;;;-1;NotInformative
GENO;cefa_qacelta;0;0;2;2;;;;;;-1;NotInformative
1;pcoA;0;0;3;3;;;;;;-1;NotInformative
2;pcoA;0;0;3;3;;;;;;-1;NotInformative
3;pcoA;0;0;3;3;;;;;;-1;NotInformative
000NTC;pcoA;0;0;1;1;;;;;;-1;NotInformative
GENO;pcoA;0;0;2;2;;;;;;-1;NotInformative
1;silE;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;silE;0;0;3;3;;;;;;-1;NotInformative
3;silE;0;0;3;3;;;;;;-1;NotInformative
000NTC;silE;1;0;0;1;39.34;;76.85;;1.98;-1;
GENO;silE;0;0;2;2;;;;;;-1;NotInformative
1;arsA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;arsA;1;0;2;3;28.04;;85.99;;1.62;-1;MultipleMeltPeaks
3;arsA;2;0;1;3;26.32;1.09;88.65;0.19;1.49;-1;MultipleMeltPeaks
000NTC;arsA;0;0;1;1;;;;;;-1;NotInformative
GENO;arsA;0;0;2;2;;;;;;-1;NotInformative
1;qacA/B;2;1;0;3;38.64;0.08;81.74;6.49;1.85;-1;ContainsOutlierReplicateCt
2;qacA/B;2;0;1;3;33.51;3.98;77.75;0.6;1.82;-1;MultipleMeltPeaks
3;qacA/B;2;0;1;3;35.87;0.7;82;6.87;1.76;-1;
000NTC;qacA/B;0;0;1;1;;;;;;-1;NotInformative
GENO;qacA/B;2;0;0;2;36.39;5.61;77.03;0.87;1.86;-1;
1;qacF/Hb;0;0;3;3;;;;;;-1;NotInformative
2;qacF/Hb;0;0;3;3;;;;;;-1;NotInformative
3;qacF/Hb;0;0;3;3;;;;;;-1;NotInformative
000NTC;qacF/Hb;0;0;1;1;;;;;;-1;NotInformative
GENO;qacF/Hb;0;0;2;2;;;;;;-1;NotInformative
1;copA;2;1;0;3;24.8;5.43E-03;88.3;0.04;1.67;-1;ContainsOutlierReplicateCt
2;copA;1;0;2;3;33.58;;85.22;;1.48;-1;
3;copA;1;0;2;3;29.6;;85.68;;1.42;-1;MultipleMeltPeaks
000NTC;copA;0;0;1;1;;;;;;-1;NotInformative
GENO;copA;0;0;2;2;;;;;;-1;NotInformative
1;czcA;3;0;0;3;25.22;0.12;77.53;0.37;1.87;-1;
2;czcA;2;1;0;3;25.39;0.12;77.64;0.03;1.84;-1;ContainsOutlierReplicateCt
3;czcA;3;0;0;3;25.1;0.21;77.64;0.03;1.86;-1;
000NTC;czcA;1;0;0;1;24.38;;77.31;;1.91;-1;
GENO;czcA;2;0;0;2;24.71;0.47;77.53;0.1;1.89;-1;
1;sugE;3;0;0;3;31.16;2.27;81.05;5.73;1.87;-1;
2;sugE;3;0;0;3;29.3;1.93;77.95;0.45;1.86;-1;
3;sugE;2;1;0;3;30.73;0.04;77.64;0.02;1.85;-1;ContainsOutlierReplicateCt
000NTC;sugE;1;0;0;1;29.53;;77.49;;1.91;-1;
GENO;sugE;2;0;0;2;29.83;0.68;77.7;0.02;1.88;-1;
1;tcrB;0;0;3;3;;;;;;-1;NotInformative
2;tcrB;0;0;3;3;;;;;;-1;NotInformative
3;tcrB;0;0;3;3;;;;;;-1;NotInformative
000NTC;tcrB;0;0;1;1;;;;;;-1;NotInformative
GENO;tcrB;0;0;2;2;;;;;;-1;NotInformative
1;terW;0;0;3;3;;;;;;-1;NotInformative
2;terW;0;0;3;3;;;;;;-1;NotInformative
3;terW;1;0;2;3;35.14;;88.94;;1.85;-1;MultipleMeltPeaks
000NTC;terW;0;0;1;1;;;;;;-1;NotInformative
GENO;terW;0;0;2;2;;;;;;-1;NotInformative
1;pbrT;2;0;1;3;37.85;4.87;79.77;6.34;1.7;-1;
2;pbrT;1;0;2;3;43.63;;75.06;;1.79;-1;
3;pbrT;2;0;1;3;34.55;3.57;76.8;0.32;1.79;-1;
000NTC;pbrT;1;0;0;1;38.83;;76.5;;1.88;-1;
GENO;pbrT;1;0;1;2;41.31;;75.49;;1.9;-1;
