Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
000NTC;QnrB4;1;0;0;1;13.39;;91.08;;1.78;-1;
GENO;QnrB4;2;0;0;2;18.74;3.32;91.72;0.37;1.88;-1;
25;QnrS1_S3_S5;2;1;0;3;22.41;0.02;91.82;0.27;2.03;-1;ContainsOutlierReplicateCt
26;QnrS1_S3_S5;3;0;0;3;22.05;0.26;91.96;0.03;2.01;-1;
27;QnrS1_S3_S5;3;0;0;3;21.62;0.13;91.78;0.09;1.98;-1;
000NTC;QnrS1_S3_S5;1;0;0;1;23.29;;91.99;;1.93;-1;
GENO;QnrS1_S3_S5;2;0;0;2;22.85;0.95;91.95;0.06;1.96;-1;
25;QnrVC1_VC3_VC6;3;0;0;3;18.39;0.45;91.69;0.11;2;-1;
26;QnrVC1_VC3_VC6;2;0;1;3;18.51;0.2;91.43;0.23;1.92;-1;
27;QnrVC1_VC3_VC6;3;0;0;3;18.54;0.19;91.72;0.11;1.84;-1;
000NTC;QnrVC1_VC3_VC6;1;0;0;1;18.69;;91.6;;1.83;-1;
GENO;QnrVC1_VC3_VC6;2;0;0;2;22.82;3.6;91.51;1;1.81;-1;
25;QnrVC4_VC5_VC7;2;1;0;3;19.15;0.11;90.04;0.5;1.98;-1;ContainsOutlierReplicateCt
26;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;QnrVC4_VC5_VC7;3;0;0;3;19.42;0.22;89.91;0.08;2.07;-1;
000NTC;QnrVC4_VC5_VC7;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;QnrVC4_VC5_VC7;2;0;0;2;20.78;1.01;90.18;0.78;1.83;-1;
25;qnrD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
26;qnrD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;qnrD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;qnrD;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;qnrD;0;0;2;2;;;;;;-1;NotInformative
25;qnrS2;2;0;1;3;17.33;0.03;91.3;0.14;1.95;-1;MultipleMeltPeaks
26;qnrS2;2;0;1;3;17.75;0.13;90.51;0.05;1.92;-1;MultipleMeltPeaks
27;qnrS2;2;0;1;3;17.36;0.4;90.65;0.17;1.92;-1;MultipleMeltPeaks
000NTC;qnrS2;1;0;0;1;21.44;;91.2;;1.86;-1;
GENO;qnrS2;1;0;1;2;19.26;;90.84;;1.92;-1;MultipleMeltPeaks
25;oqxA;0;0;3;3;;;;;;-1;NotInformative
26;oqxA;0;0;3;3;;;;;;-1;NotInformative
27;oqxA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;oqxA;0;0;1;1;;;;;;-1;NotInformative
GENO;oqxA;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;qnrB46,47,48;3;0;0;3;17.19;0.08;91.68;0.05;1.88;-1;
26;qnrB46,47,48;3;0;0;3;17.28;0.18;91.68;0.07;1.89;-1;
27;qnrB46,47,48;3;0;0;3;17;0.09;91.61;0.07;1.86;-1;
000NTC;qnrB46,47,48;1;0;0;1;21.84;;91.75;;1.88;-1;
GENO;qnrB46,47,48;2;0;0;2;19.07;1.56;91.67;0.02;1.84;-1;
25;ermK;0;0;3;3;;;;;;-1;NotInformative
26;ermK;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;ermK;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;ermK;0;0;1;1;;;;;;-1;NotInformative
GENO;ermK;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;erm(F)a;2;0;1;3;24.22;0.63;90.39;0.44;1.87;-1;MultipleMeltPeaks
26;erm(F)a;3;0;0;3;24.93;0.56;91.2;0.63;1.91;-1;
27;erm(F)a;2;0;1;3;24.55;0.11;91.04;0.03;1.84;-1;MultipleMeltPeaks
000NTC;erm(F)a;1;0;0;1;26.45;;86.55;;1.57;-1;
GENO;erm(F)a;2;0;0;2;24.91;0.91;91.2;0.59;1.83;-1;
25;lmrA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
26;lmrA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;lmrA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;lmrA;0;0;1;1;;;;;;-1;NotInformative
GENO;lmrA;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;erm(36);2;0;1;3;15.47;0.11;91.25;0.02;1.89;-1;MultipleMeltPeaks
26;erm(36);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;erm(36);2;0;1;3;15.79;0.16;90.07;1.01;1.87;-1;MultipleMeltPeaks
000NTC;erm(36);1;0;0;1;20.77;;91.34;;1.82;-1;
GENO;erm(36);1;0;1;2;18.58;;91.71;;1.87;-1;MultipleMeltPeaks
25;ermT;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
26;ermT;0;0;3;3;;;;;;-1;NotInformative
27;ermT;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;ermT;0;0;1;1;;;;;;-1;NotInformative
GENO;ermT;0;0;2;2;;;;;;-1;NotInformative
25;msr(C);2;0;1;3;19.56;0.19;91.69;0.01;1.89;-1;
26;msr(C);3;0;0;3;19.96;0.01;91.83;0.17;1.89;-1;
27;msr(C);3;0;0;3;19.77;0.08;91.59;0.04;1.88;-1;
000NTC;msr(C);1;0;0;1;22.73;;91.74;;1.89;-1;
GENO;msr(C);1;0;1;2;20.61;;91.69;;1.88;-1;
25;mphB;0;0;3;3;;;;;;-1;NotInformative
26;mphB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;mphB;0;0;3;3;;;;;;-1;NotInformative
000NTC;mphB;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;mphB;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;msr(A);2;1;0;3;20.74;0.03;74.4;0.14;1.93;-1;ContainsOutlierReplicateCt
26;msr(A);3;0;0;3;20.72;0.38;74.39;0.12;1.82;-1;
27;msr(A);3;0;0;3;20.36;0.25;74.6;0.12;1.93;-1;
000NTC;msr(A);1;0;0;1;19.8;;74.65;;1.94;-1;
GENO;msr(A);2;0;0;2;19.8;0.12;74.58;0.45;1.88;-1;
25;ermX;2;0;1;3;20.18;0.81;91.84;0.05;1.81;-1;MultipleMeltPeaks
26;ermX;3;0;0;3;21.38;0.38;92;0.27;1.83;-1;
27;ermX;3;0;0;3;19.77;0.09;91.83;0.26;1.82;-1;
000NTC;ermX;1;0;0;1;22.97;;91.88;;1.83;-1;
GENO;ermX;2;0;0;2;21.39;0.05;91.85;0.26;1.86;-1;
25;vgaB;3;0;0;3;16.06;0.21;91.04;0.1;1.89;-1;
26;vgaB;2;1;0;3;16.49;0.28;91.3;0.04;1.89;-1;ContainsOutlierReplicateCt
27;vgaB;3;0;0;3;16.05;0.31;91.21;0.19;1.86;-1;
000NTC;vgaB;1;0;0;1;19.07;;91.45;;1.88;-1;
GENO;vgaB;2;0;0;2;19.46;3.84;82.81;12.42;1.77;-1;
25;pica;3;0;0;3;12.64;0.39;91.29;0.03;2;-1;
26;pica;1;0;2;3;12.58;;91.58;;1.92;-1;
27;pica;3;0;0;3;12.32;0.08;91.13;0.11;1.9;-1;
000NTC;pica;1;0;0;1;14.96;;91.24;;1.85;-1;
GENO;pica;2;0;0;2;13.44;0.14;91.45;0.19;1.82;-1;
25;lnuA;1;0;2;3;27.59;;88.09;;1.6;-1;MultipleMeltPeaks
26;lnuA;2;0;1;3;27.74;1.25;80.45;8.02;1.75;-1;MultipleMeltPeaks
27;lnuA;3;0;0;3;28.14;0.85;88.97;3.25;1.7;-1;
000NTC;lnuA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;lnuA;1;0;1;2;27.24;;74.09;;1.66;-1;MultipleMeltPeaks
25;vat(E);3;0;0;3;20.36;0.39;91.12;0.83;2.18;-1;
26;vat(E);2;0;1;3;20.87;0.19;91.96;0.4;1.71;-1;BadR2, MultipleMeltPeaks
27;vat(E);3;0;0;3;20.15;0.32;91.76;0.71;1.92;-1;
000NTC;vat(E);1;0;0;1;22.37;;89.17;;1.94;-1;
GENO;vat(E);2;0;0;2;20.8;0.07;90.84;0.57;1.95;-1;
25;ermY;2;0;1;3;27.32;7.09;81.89;12.36;2.03;-1;MultipleMeltPeaks
26;ermY;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;ermY;2;0;1;3;22.86;0.15;90.14;0.66;1.9;-1;MultipleMeltPeaks
000NTC;ermY;1;0;0;1;24.71;;89.58;;1.89;-1;
GENO;ermY;2;0;0;2;25.29;3.65;82.3;11.23;1.92;-1;
25;cfr;1;0;2;3;27.01;;89.19;;2;-1;MultipleMeltPeaks
26;cfr;1;0;2;3;28.37;;86.82;;2.08;-1;MultipleMeltPeaks
27;cfr;1;0;2;3;26.63;;89.44;;2.01;-1;MultipleMeltPeaks
000NTC;cfr;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;cfr;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;ermA/ermTR;2;1;0;3;25.17;8.00E-03;92.02;0.27;1.88;-1;ContainsOutlierReplicateCt
26;ermA/ermTR;3;0;0;3;25.92;0.24;85.6;9.47;1.86;-1;
27;ermA/ermTR;3;0;0;3;25.93;0.42;92.29;0.04;1.84;-1;
000NTC;ermA/ermTR;1;0;0;1;24.59;;92.45;;1.83;-1;
GENO;ermA/ermTR;2;0;0;2;26.32;0.98;82.55;13.71;1.75;-1;
25;oleC;2;1;0;3;14.88;0.06;91.5;0.08;1.77;-1;ContainsOutlierReplicateCt
26;oleC;2;1;0;3;15.47;0.02;91.57;0.21;1.77;-1;ContainsOutlierReplicateCt
27;oleC;3;0;0;3;15.06;0.19;91.38;0.13;1.81;-1;
000NTC;oleC;1;0;0;1;14.33;;91.82;;1.76;-1;
GENO;oleC;2;0;0;2;14.76;0.27;91.58;0.02;1.86;-1;
25;carB;3;0;0;3;17.08;0.12;91.45;0.13;1.88;-1;
26;carB;2;1;0;3;17.75;0.22;91.56;1.26E-03;1.88;-1;ContainsOutlierReplicateCt
27;carB;3;0;0;3;17.01;0.09;91.35;0.36;1.87;-1;
000NTC;carB;1;0;0;1;20.34;;91.52;;1.85;-1;
GENO;carB;1;0;1;2;17.66;;91.54;;1.83;-1;MultipleMeltPeaks
25;pikR2;3;0;0;3;13.8;0.3;91.63;0.04;1.86;-1;
26;pikR2;3;0;0;3;13.93;0.06;92.12;0.03;1.87;-1;
27;pikR2;3;0;0;3;13.89;0.41;91.82;0.05;1.99;-1;
000NTC;pikR2;1;0;0;1;16.24;;91.58;;1.86;-1;
GENO;pikR2;2;0;0;2;14.53;0.02;91.68;0.02;1.74;-1;
25;ere(A);3;0;0;3;12.26;0.31;90.63;0.17;1.88;-1;
26;ere(A);2;1;0;3;12.54;0.09;91.65;0.15;1.91;-1;ContainsOutlierReplicateCt
27;ere(A);3;0;0;3;12.25;0.05;91.03;0.06;1.86;-1;
000NTC;ere(A);1;0;0;1;15.44;;90.68;;1.83;-1;
GENO;ere(A);2;0;0;2;;11.25;;;;-1;NotInformative
25;ere(B);3;0;0;3;16.83;0.19;91.53;0.23;1.91;-1;
26;ere(B);2;1;0;3;17.14;3.59E-03;91.37;0.2;1.99;-1;ContainsOutlierReplicateCt
27;ere(B);2;1;0;3;16.54;2.32E-03;91.45;0.09;1.88;-1;ContainsOutlierReplicateCt
000NTC;ere(B);1;0;0;1;18.79;;91.64;;1.86;-1;
GENO;ere(B);2;0;0;2;17.23;0.16;91.19;0.5;1.95;-1;
25;erm(A);3;0;0;3;18.01;0.3;91.05;0.14;1.99;-1;
26;erm(A);3;0;0;3;18.71;0.31;91;0.08;2.16;-1;
27;erm(A);3;0;0;3;18.02;0.12;90.89;0.02;1.95;-1;
000NTC;erm(A);1;0;0;1;21.56;;89.93;;2.02;-1;
GENO;erm(A);1;0;1;2;18.42;;90.89;;1.97;-1;MultipleMeltPeaks
25;erm(B);3;0;0;3;20.66;0.16;91.28;0.07;1.95;-1;
26;erm(B);3;0;0;3;21.07;0.2;91.89;0.18;1.94;-1;
27;erm(B);2;0;1;3;21;0.13;90.79;0.68;1.94;-1;MultipleMeltPeaks
000NTC;erm(B);1;0;0;1;20.93;;90.93;;1.9;-1;
GENO;erm(B);2;0;0;2;21.99;0.59;90.33;0.13;1.76;-1;
25;erm(D);3;0;0;3;20.04;0.03;89.82;0.17;1.91;-1;
26;erm(D);3;0;0;3;21.27;0.59;90.36;0.47;2.08;-1;BadR2
27;erm(D);2;0;1;3;20.41;0.2;90.07;0.16;1.96;-1;MultipleMeltPeaks
000NTC;erm(D);1;0;0;1;24.62;;89.6;;1.97;-1;
GENO;erm(D);1;0;1;2;23.51;;90.03;;1.93;-1;MultipleMeltPeaks
25;erm(E);3;0;0;3;12;0.21;90.97;0.05;1.91;-1;
26;erm(E);3;0;0;3;12.21;0.13;91.2;0.08;2;-1;
27;erm(E);3;0;0;3;12.03;0.19;91.13;0.06;1.93;-1;
000NTC;erm(E);1;0;0;1;12.71;;91.25;;1.86;-1;
GENO;erm(E);2;0;0;2;17.47;3.36;91.84;0.52;1.9;-1;
25;erm(G);3;0;0;3;24.23;0.78;92.41;0.39;1.83;-1;
26;erm(G);2;1;0;3;24.52;0.08;92.75;0.07;1.88;-1;ContainsOutlierReplicateCt
27;erm(G);3;0;0;3;24.29;0.31;92.63;0.09;1.73;-1;
000NTC;erm(G);1;0;0;1;26.84;;92.76;;1.37;-1;
GENO;erm(G);2;0;0;2;23.83;0.57;91.91;0.38;1.52;-1;
25;erm(O);2;1;0;3;11.17;0.08;91.31;0.11;1.93;-1;ContainsOutlierReplicateCt
26;erm(O);3;0;0;3;11.67;0.17;91.65;0.05;1.99;-1;
27;erm(O);3;0;0;3;11.42;0.14;91.37;0.04;1.93;-1;
000NTC;erm(O);1;0;0;1;11.73;;91.44;;1.86;-1;
GENO;erm(O);2;0;0;2;17.34;2.93;91.28;0.22;1.85;-1;
25;erm(Q);2;0;1;3;19.14;0.22;91.19;1.24;2.04;-1;MultipleMeltPeaks
26;erm(Q);2;0;1;3;19.07;0.24;91.07;1.22;1.95;-1;MultipleMeltPeaks
27;erm(Q);2;0;1;3;19.09;0.04;90.79;0.37;1.89;-1;MultipleMeltPeaks
000NTC;erm(Q);1;0;0;1;23.27;;91.07;;1.92;-1;
GENO;erm(Q);1;0;1;2;19.69;;90.95;;1.88;-1;MultipleMeltPeaks
25;erm(S);2;1;0;3;13.81;0.01;91.38;0.02;1.95;-1;ContainsOutlierReplicateCt
26;erm(S);3;0;0;3;14.74;0.07;91.41;0.08;2.11;-1;
27;erm(S);3;0;0;3;14.06;0.14;91.14;0.07;2.06;-1;
000NTC;erm(S);1;0;0;1;14.19;;91.42;;2.07;-1;
GENO;erm(S);2;0;0;2;19.61;3.02;91.57;0.12;1.83;-1;
25;lnuB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
26;lnuB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;lnuB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;lnuB;0;0;1;1;;;;;;-1;NotInformative
GENO;lnuB;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;mphA;2;0;1;3;12.24;0.47;91.36;0.03;2.12;-1;MultipleMeltPeaks
26;mphA;2;0;1;3;12.71;0.25;91.29;0.15;2.51;-1;
27;mphA;3;0;0;3;11.82;0.15;91.4;0.07;1.95;-1;
000NTC;mphA;1;0;0;1;12;;91.3;;1.87;-1;
GENO;mphA;2;0;0;2;16.17;2.3;91.73;0.3;1.84;-1;
25;vat(A);2;1;0;3;15.86;0.11;91.86;0.01;1.88;-1;ContainsOutlierReplicateCt
26;vat(A);3;0;0;3;16.77;0.3;91.96;0.06;2.09;-1;BadR2
27;vat(A);2;1;0;3;16.34;0.04;91.69;0.08;2.26;-1;ContainsOutlierReplicateCt
000NTC;vat(A);1;0;0;1;21.72;;91.68;;1.88;-1;
GENO;vat(A);2;0;0;2;19.17;3.5;91.87;0.4;1.84;-1;
25;erm(34);2;1;0;3;19.86;0.23;91.61;0.26;1.72;-1;ContainsOutlierReplicateCt
26;erm(34);3;0;0;3;21.2;0.21;91.79;0.18;1.88;-1;
27;erm(34);3;0;0;3;20.35;0.48;91.7;0.32;1.86;-1;
000NTC;erm(34);1;0;0;1;19.86;;91.29;;1.87;-1;
GENO;erm(34);2;0;0;2;24.49;2.04;91.08;0.03;1.88;-1;
25;erm(35);2;1;0;3;13.87;0.04;91.1;0.11;1.78;-1;ContainsOutlierReplicateCt
26;erm(35);3;0;0;3;14.86;0.32;91.3;0.01;2.19;-1;
27;erm(35);3;0;0;3;13.76;0.26;91.25;0.07;1.83;-1;
000NTC;erm(35);1;0;0;1;17.76;;91.53;;1.77;-1;
GENO;erm(35);2;0;0;2;15.04;1.08;91.12;0.24;1.82;-1;
25;erm(42);3;0;0;3;15.67;0.12;92.03;0.17;1.93;-1;
26;erm(42);3;0;0;3;15.91;0.15;92;0.04;2.12;-1;
27;erm(42);3;0;0;3;15.65;0.33;92.16;0.04;1.9;-1;
000NTC;erm(42);1;0;0;1;16.12;;91.99;;1.88;-1;
GENO;erm(42);2;0;0;2;19.65;3.19;92.09;0.13;1.86;-1;
25;erm(F)b;2;0;1;3;22.36;0.19;91.12;1.39;2.07;-1;MultipleMeltPeaks
26;erm(F)b;2;0;1;3;22.55;0.23;90.81;0.19;2.04;-1;MultipleMeltPeaks
27;erm(F)b;1;0;2;3;22.28;;92.01;;2;-1;MultipleMeltPeaks
000NTC;erm(F)b;1;0;0;1;26.34;;89.04;;2.01;-1;
GENO;erm(F)b;2;0;0;2;23.03;0.18;89.97;0.34;1.97;-1;
25;lnu(F);3;0;0;3;20.82;0.16;91.4;0.09;1.83;-1;
26;lnu(F);3;0;0;3;20.31;0.5;90.81;0.44;1.97;-1;
27;lnu(F);2;0;1;3;21.05;0.6;91.27;0.2;1.95;-1;MultipleMeltPeaks
000NTC;lnu(F);1;0;0;1;21.04;;90.35;;2.04;-1;
GENO;lnu(F);2;0;0;2;23.64;2.12;90.03;1.13;1.81;-1;
25;lsa(C);3;0;0;3;18.41;0.09;91.4;0.15;2;-1;
26;lsa(C);3;0;0;3;18.88;0.05;91.37;0.1;1.99;-1;
27;lsa(C);3;0;0;3;18.54;0.16;91.32;0.22;2.16;-1;
000NTC;lsa(C);1;0;0;1;20.66;;92.05;;1.94;-1;
GENO;lsa(C);2;0;0;2;23.83;6.83;85.71;8.76;2.02;-1;
25;mef(B);2;0;1;3;20.76;0.32;90.4;0.17;1.89;-1;MultipleMeltPeaks
26;mef(B);2;0;1;3;21.39;0.44;91.45;0.26;1.9;-1;MultipleMeltPeaks
27;mef(B);2;0;1;3;20.98;0.09;90.41;0.48;1.87;-1;MultipleMeltPeaks
000NTC;mef(B);1;0;0;1;21.94;;89.66;;1.88;-1;
GENO;mef(B);2;0;0;2;21.13;0.17;90.94;0.59;1.93;-1;
25;msr(D);1;0;2;3;28.71;;92.56;;1.89;-1;MultipleMeltPeaks
26;msr(D);2;0;1;3;30.02;0.16;85.84;0.55;1.81;-1;MultipleMeltPeaks
27;msr(D);2;0;1;3;29.87;1.8;91.36;0.85;1.87;-1;MultipleMeltPeaks
000NTC;msr(D);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;msr(D);1;0;1;2;30.14;;85.64;;1.68;-1;MultipleMeltPeaks
25;msr(E);2;0;1;3;28.33;0.93;91.85;5.31E-03;1.91;-1;MultipleMeltPeaks
26;msr(E);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;msr(E);2;0;1;3;27.59;0.21;91.95;0.37;1.93;-1;MultipleMeltPeaks
000NTC;msr(E);1;0;0;1;27.28;;81.88;;1.82;-1;
GENO;msr(E);1;0;1;2;28.11;;91.61;;1.88;-1;MultipleMeltPeaks
25;vgaA;3;0;0;3;22.22;0.02;91.63;0.31;1.92;-1;
26;vgaA;3;0;0;3;22.78;0.21;91.52;0.09;1.89;-1;
27;vgaA;3;0;0;3;21.97;0.3;91.86;0.22;1.89;-1;
000NTC;vgaA;1;0;0;1;24.85;;92.08;;1.96;-1;
GENO;vgaA;2;0;0;2;24.64;3.15;85.96;7.85;1.93;-1;
25;vga(A)LC;0;0;3;3;;;;;;-1;NotInformative
26;vga(A)LC;0;0;3;3;;;;;;-1;NotInformative
27;vga(A)LC;0;0;3;3;;;;;;-1;NotInformative
000NTC;vga(A)LC;0;0;1;1;;;;;;-1;NotInformative
GENO;vga(A)LC;1;0;1;2;29.2;;72.15;;1.79;-1;
25;vatB;3;0;0;3;18.21;0.26;90.51;0.07;1.93;-1;
26;vatB;3;0;0;3;18.71;0.32;90.67;0.29;1.93;-1;
27;vatB;3;0;0;3;18.27;0.23;90.77;0.17;2;-1;
000NTC;vatB;1;0;0;1;21.09;;90.49;;1.92;-1;
GENO;vatB;2;0;0;2;21.9;5.19;84.38;8.95;1.92;-1;
25;mefA;3;0;0;3;17.26;0.02;91.74;0.14;2.03;-1;
26;mefA;3;0;0;3;17.54;0.29;91.98;0.1;2.26;-1;
27;mefA;3;0;0;3;17.16;0.15;91.89;0.08;1.93;-1;
000NTC;mefA;1;0;0;1;19.22;;91.83;;1.89;-1;
GENO;mefA;2;0;0;2;22.15;5.59;84.52;10.87;2.02;-1;
25;lnuC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
26;lnuC;0;0;3;3;;;;;;-1;NotInformative
27;lnuC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;lnuC;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;lnuC;0;0;2;2;;;;;;-1;NotInformative
25;cat;2;0;1;3;18.44;0.64;92.06;0.19;1.96;-1;MultipleMeltPeaks
26;cat;3;0;0;3;19.09;0.22;92.33;0.11;1.91;-1;
27;cat;3;0;0;3;18.19;0.12;92.04;0.15;1.87;-1;
000NTC;cat;1;0;0;1;20.64;;91.03;;1.85;-1;
GENO;cat;2;0;0;2;19.13;0.17;91.69;0.45;1.86;-1;
25;catA2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
26;catA2;1;0;2;3;22.26;;92.58;;1.88;-1;MultipleMeltPeaks
27;catA2;2;0;1;3;21.74;0.05;91.06;0.12;1.85;-1;MultipleMeltPeaks
000NTC;catA2;1;0;0;1;25.31;;92.35;;1.86;-1;
GENO;catA2;1;0;1;2;21.84;;90.42;;1.81;-1;
25;catA3;2;0;1;3;16.94;0.11;90.73;0.06;1.79;-1;
26;catA3;3;0;0;3;17.16;0.25;90.94;0.1;1.8;-1;
27;catA3;3;0;0;3;17.04;0.76;90.93;0.23;1.74;-1;
000NTC;catA3;1;0;0;1;18.98;;91.36;;1.8;-1;
GENO;catA3;2;0;0;2;17.44;0.01;90.74;0.31;1.78;-1;
25;catB2;2;0;1;3;17.4;1.64;90.98;0.9;1.44;-1;MultipleMeltPeaks
26;catB2;1;0;2;3;15.43;;78.73;;1.73;-1;MultipleMeltPeaks
27;catB2;1;0;2;3;17.38;;92.07;;1.52;-1;MultipleMeltPeaks
000NTC;catB2;1;0;0;1;16.17;;90.88;;1.6;-1;
GENO;catB2;1;0;1;2;15.71;;86.41;;1.61;-1;MultipleMeltPeaks
25;catB9;3;0;0;3;18.82;0.09;91.13;0.33;1.83;-1;
26;catB9;3;0;0;3;19.5;0.24;91.21;0.15;1.84;-1;
27;catB9;3;0;0;3;18.64;0.19;91.05;0.26;1.82;-1;
000NTC;catB9;1;0;0;1;20.59;;90.94;;1.8;-1;
GENO;catB9;2;0;0;2;19.53;7.45E-03;90.78;0.05;1.82;-1;
25;cat(pC221);2;1;0;3;19.71;0.06;90.22;1.96;2.02;-1;ContainsOutlierReplicateCt
26;cat(pC221);2;0;1;3;19.43;0.07;84.19;10.87;1.96;-1;MultipleMeltPeaks
27;cat(pC221);2;0;1;3;19.2;0.55;89.6;0.61;1.94;-1;MultipleMeltPeaks
000NTC;cat(pC221);1;0;0;1;19.99;;90.28;;1.75;-1;
GENO;cat(pC221);1;0;1;2;18.77;;91.27;;1.87;-1;MultipleMeltPeaks
25;catP;2;0;1;3;18.64;0.08;91.57;0.16;1.95;-1;
26;catP;2;0;1;3;18.9;0.31;91.62;0.11;2.07;-1;
27;catP;3;0;0;3;18.43;0.16;91.46;0.05;1.92;-1;
000NTC;catP;1;0;0;1;20.48;;91.92;;1.86;-1;
GENO;catP;2;0;0;2;19.2;0.12;91.73;0.19;1.89;-1;
25;catQ;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
26;catQ;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;catQ;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;catQ;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;catQ;1;0;1;2;6.31;;78.48;;1.54;-1;MultipleMeltPeaks
25;cmlV;2;0;1;3;14.39;0.11;92.07;0.15;1.86;-1;MultipleMeltPeaks
26;cmlV;2;1;0;3;14.54;0.05;92.34;0.11;1.81;-1;ContainsOutlierReplicateCt
27;cmlV;3;0;0;3;14.6;0.32;92.36;0.05;1.89;-1;
000NTC;cmlV;1;0;0;1;14.39;;91.86;;1.83;-1;
GENO;cmlV;2;0;0;2;18.81;2.12;92.15;0.15;1.91;-1;
25;fexA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
26;fexA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;fexA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;fexA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;fexA;1;0;1;2;29.41;;88.67;;2.02;-1;MultipleMeltPeaks
25;optrA;1;0;2;3;19.99;;91.15;;2.12;-1;MultipleMeltPeaks
26;optrA;2;0;1;3;19.65;0.01;91.67;0.52;2.2;-1;MultipleMeltPeaks
27;optrA;2;0;1;3;20.04;0.16;91.18;0.09;2.15;-1;MultipleMeltPeaks
000NTC;optrA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;optrA;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;tetbP;0;0;3;3;;;;;;-1;NotInformative
26;tetbP;0;0;3;3;;;;;;-1;NotInformative
27;tetbP;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tetbP;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tetbP;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;tet40;1;0;2;3;12.84;;84.01;;1.82;-1;MultipleMeltPeaks
26;tet40;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;tet40;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tet40;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tet40;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;tetPB;3;0;0;3;23.81;0.38;89.72;0.67;1.9;-1;
26;tetPB;3;0;0;3;24.62;0.8;90.4;0.54;1.94;-1;
27;tetPB;2;0;1;3;23.67;0.01;91;0.21;1.9;-1;MultipleMeltPeaks
000NTC;tetPB;1;0;0;1;28.26;;89.84;;1.92;-1;
