Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
23;QnrVC4_VC5_VC7;1;0;2;3;20.94;;91.23;;1.84;-1;MultipleMeltPeaks
24;QnrVC4_VC5_VC7;1;0;2;3;20.91;;91.33;;1.84;-1;MultipleMeltPeaks
000NTC;QnrVC4_VC5_VC7;1;0;0;1;26.22;;74.67;;1.86;-1;
GENO;QnrVC4_VC5_VC7;2;0;0;2;25.7;0.41;77.33;2.78;1.96;-1;
22;qnrD;2;0;1;3;18.37;0.25;90.34;0.39;1.88;-1;MultipleMeltPeaks
23;qnrD;3;0;0;3;17.65;0.06;90.33;0.12;1.9;-1;
24;qnrD;3;0;0;3;17.91;0.28;90.54;0.2;1.86;-1;
000NTC;qnrD;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;qnrD;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;qnrS2;3;0;0;3;18.7;0.23;90.67;0.16;1.91;-1;
23;qnrS2;2;0;1;3;18.63;0.02;91.34;1;1.9;-1;MultipleMeltPeaks
24;qnrS2;3;0;0;3;18.8;0.07;90.9;0.41;1.9;-1;
000NTC;qnrS2;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;qnrS2;2;0;0;2;35.38;1.81;79.25;0.06;1.99;-1;
22;oqxA;3;0;0;3;20.25;0.07;91.93;0.03;1.87;-1;
23;oqxA;3;0;0;3;20.3;0.22;91.82;0.13;1.88;-1;
24;oqxA;3;0;0;3;20.34;0.14;91.83;0.08;1.89;-1;
000NTC;oqxA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;oqxA;1;0;1;2;25.65;;79.69;;1.94;-1;MultipleMeltPeaks
22;qnrB46,47,48;3;0;0;3;17.9;0.07;92.17;0.06;1.88;-1;
23;qnrB46,47,48;3;0;0;3;18.56;0.1;91.78;0.07;1.88;-1;
24;qnrB46,47,48;3;0;0;3;18.4;0.03;92.02;0.16;1.89;-1;
000NTC;qnrB46,47,48;1;0;0;1;24.49;;77.92;;1.9;-1;
GENO;qnrB46,47,48;2;0;0;2;24.76;0.12;78.07;0.02;1.95;-1;
22;ermK;1;0;2;3;19.25;;89.23;;1.92;-1;MultipleMeltPeaks
23;ermK;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
24;ermK;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;ermK;1;0;0;1;18.27;;79.59;;1.91;-1;
GENO;ermK;2;0;0;2;18.45;0.09;80.25;0.04;1.92;-1;
22;erm(F)a;3;0;0;3;24.52;0.64;90.87;0.62;1.85;-1;
23;erm(F)a;3;0;0;3;24.18;0.21;91.4;0.69;1.85;-1;
24;erm(F)a;1;0;2;3;24.06;;91.48;;1.88;-1;MultipleMeltPeaks
000NTC;erm(F)a;1;0;0;1;25.44;;72.92;;1.51;-1;
GENO;erm(F)a;2;0;0;2;25.43;0.14;73.19;0.06;1.5;-1;
22;lmrA;0;0;3;3;;;;;;-1;NotInformative
23;lmrA;0;0;3;3;;;;;;-1;NotInformative
24;lmrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;lmrA;0;0;1;1;;;;;;-1;NotInformative
GENO;lmrA;0;0;2;2;;;;;;-1;NotInformative
22;erm(36);3;0;0;3;16.48;6.16E-03;91.8;0.13;1.9;-1;
23;erm(36);3;0;0;3;15.63;0.04;90.81;0.08;1.87;-1;
24;erm(36);3;0;0;3;15.67;0.09;90.82;0.25;1.91;-1;
000NTC;erm(36);1;0;0;1;39.17;;89.68;;1.96;-1;
GENO;erm(36);2;0;0;2;33.37;0.49;85.37;6.65;1.86;-1;
22;ermT;0;0;3;3;;;;;;-1;NotInformative
23;ermT;0;0;3;3;;;;;;-1;NotInformative
24;ermT;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermT;0;0;1;1;;;;;;-1;NotInformative
GENO;ermT;0;0;2;2;;;;;;-1;NotInformative
22;msr(C);3;0;0;3;20.36;0.38;92.25;0.11;1.85;-1;
23;msr(C);3;0;0;3;21.16;0.27;91.73;0.21;1.87;-1;
24;msr(C);3;0;0;3;21.08;0.26;91.33;0.21;1.86;-1;
000NTC;msr(C);1;0;0;1;34.43;;75.45;;1.9;-1;
GENO;msr(C);1;0;1;2;30.49;;91.18;;1.9;-1;
22;mphB;1;0;2;3;14.68;;90.36;;2.03;-1;MultipleMeltPeaks
23;mphB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
24;mphB;2;1;0;3;13.5;0.04;88.37;0.44;2.18;-1;ContainsOutlierReplicateCt
000NTC;mphB;1;0;0;1;25.83;;81.63;;1.96;-1;
GENO;mphB;2;0;0;2;25.16;0.23;85.34;8.69;2.01;-1;
22;msr(A);3;0;0;3;20.1;0.13;74.67;0.04;1.91;-1;
23;msr(A);2;0;1;3;19.86;0.1;74.77;0.13;1.95;-1;MultipleMeltPeaks
24;msr(A);3;0;0;3;19.85;0.13;74.97;0.05;1.97;-1;
000NTC;msr(A);1;0;0;1;19.4;;74.35;;1.79;-1;
GENO;msr(A);2;0;0;2;19.17;0.09;74.56;0.09;1.83;-1;
22;ermX;3;0;0;3;22.29;0.1;91.92;0.35;1.87;-1;
23;ermX;3;0;0;3;21.98;0.27;91.94;0.12;1.83;-1;
24;ermX;3;0;0;3;22.24;0.15;91.64;0.04;1.86;-1;
000NTC;ermX;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;ermX;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;vgaB;3;0;0;3;16.72;0.1;91.23;0.1;1.95;-1;
23;vgaB;3;0;0;3;17.09;0.06;91.15;0.03;1.91;-1;
24;vgaB;3;0;0;3;17.22;0.07;91.25;0.07;1.95;-1;
000NTC;vgaB;1;0;0;1;19.37;;74.16;;1.79;-1;
GENO;vgaB;1;0;1;2;20.07;;74.17;;1.62;-1;MultipleMeltPeaks
22;pica;3;0;0;3;13.63;0.1;91.69;0.13;1.81;-1;
23;pica;3;0;0;3;14.02;0.05;91.78;0.08;1.83;-1;
24;pica;3;0;0;3;14.27;0.02;91.92;0.03;1.88;-1;
000NTC;pica;1;0;0;1;29.41;;91.64;;1.91;-1;
GENO;pica;1;0;1;2;42.39;;75.81;;2.47;-1;MultipleMeltPeaks
22;lnuA;2;0;1;3;25.35;0.56;85.98;5.04;1.93;-1;MultipleMeltPeaks
23;lnuA;3;0;0;3;25.16;0.06;89.37;1.19;1.72;-1;
24;lnuA;1;0;2;3;25.92;;85.83;;1.77;-1;MultipleMeltPeaks
000NTC;lnuA;1;0;0;1;27.69;;74.4;;1.74;-1;
GENO;lnuA;2;0;0;2;26.9;1;74.48;0.04;1.66;-1;
22;vat(E);3;0;0;3;21.25;0.15;91.38;0.07;1.96;-1;
23;vat(E);2;0;1;3;21.22;0.1;91.78;0.2;1.96;-1;MultipleMeltPeaks
24;vat(E);3;0;0;3;21.18;0.18;90.97;0.47;1.94;-1;
000NTC;vat(E);1;0;0;1;27.18;;77.71;;1.91;-1;
GENO;vat(E);2;0;0;2;28.12;0.6;78.14;0.09;1.98;-1;
22;ermY;2;0;1;3;23.9;0.33;89.95;0.75;1.96;-1;MultipleMeltPeaks
23;ermY;3;0;0;3;23.58;0.26;90.26;1.75;1.98;-1;
24;ermY;2;0;1;3;23.96;0.02;90.29;0.47;1.96;-1;MultipleMeltPeaks
000NTC;ermY;1;0;0;1;28.47;;72.98;;1.7;-1;
GENO;ermY;2;0;0;2;27.55;0.27;73.7;0.8;1.67;-1;
22;cfr;3;0;0;3;26.37;0.59;89.96;1.28;1.98;-1;
23;cfr;3;0;0;3;26.62;1.09;87.89;1.83;1.97;-1;
24;cfr;2;0;1;3;26.63;0.3;89.64;1.42;1.93;-1;MultipleMeltPeaks
000NTC;cfr;1;0;0;1;26.81;;74.58;;1.93;-1;
GENO;cfr;1;0;1;2;26.59;;74.63;;1.81;-1;MultipleMeltPeaks
22;ermA/ermTR;3;0;0;3;25.99;0.77;92.06;0.26;1.81;-1;
23;ermA/ermTR;2;0;1;3;25.68;0.79;91.19;1.1;1.74;-1;MultipleMeltPeaks
24;ermA/ermTR;3;0;0;3;25.4;0.11;91.83;0.76;1.76;-1;
000NTC;ermA/ermTR;1;0;0;1;24.92;;73.23;;1.94;-1;
GENO;ermA/ermTR;2;0;0;2;27.01;2.29;78.57;7.05;1.72;-1;
22;oleC;2;1;0;3;13.9;0.06;91.94;0.15;1.66;-1;ContainsOutlierReplicateCt
23;oleC;2;0;1;3;14.51;0.92;91.88;0.05;1.66;-1;MultipleMeltPeaks
24;oleC;3;0;0;3;13.9;0.07;91.98;0.03;1.69;-1;
000NTC;oleC;1;0;0;1;13.21;;82.03;;1.8;-1;
GENO;oleC;1;0;1;2;13.16;;83.12;;1.79;-1;MultipleMeltPeaks
22;carB;3;0;0;3;17.79;0.18;90.9;0.11;1.83;-1;
23;carB;2;1;0;3;18.07;0.01;91.16;0.23;1.87;-1;ContainsOutlierReplicateCt
24;carB;3;0;0;3;17.8;0.12;90.98;0.5;1.87;-1;
000NTC;carB;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;carB;2;0;0;2;33.25;7.09;83.58;10.29;1.81;-1;
22;pikR2;3;0;0;3;15.31;0.11;91.45;0.04;1.91;-1;
23;pikR2;3;0;0;3;15.62;0.06;91.36;0.04;1.89;-1;
24;pikR2;3;0;0;3;15.85;0.07;91.66;0.06;1.92;-1;
000NTC;pikR2;1;0;0;1;31.29;;90.73;;1.6;-1;
GENO;pikR2;1;0;1;2;29.6;;91.96;;1.61;-1;MultipleMeltPeaks
22;ere(A);3;0;0;3;13.12;0.19;91.27;0.11;1.87;-1;
23;ere(A);3;0;0;3;12.84;0.02;91.03;0.04;1.87;-1;
24;ere(A);3;0;0;3;12.93;0.04;90.97;0.06;1.85;-1;
000NTC;ere(A);1;0;0;1;30.83;;88.73;;1.92;-1;
GENO;ere(A);0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;ere(B);3;0;0;3;16.93;0.09;91.33;0.21;1.87;-1;
23;ere(B);1;0;2;3;16.76;;91.71;;1.91;-1;MultipleMeltPeaks
24;ere(B);3;0;0;3;17.52;0.02;91.23;0.13;1.88;-1;
000NTC;ere(B);1;0;0;1;26.64;;76.26;;1.92;-1;
GENO;ere(B);1;0;1;2;26.37;;76.54;;1.96;-1;MultipleMeltPeaks
22;erm(A);3;0;0;3;18.57;0.43;91.17;0.17;1.96;-1;
23;erm(A);3;0;0;3;18.69;0.07;90.69;0.04;1.96;-1;
24;erm(A);3;0;0;3;18.52;0.16;90.76;0.03;1.97;-1;
000NTC;erm(A);1;0;0;1;24.73;;77.19;;1.98;-1;
GENO;erm(A);2;0;0;2;24.54;0.15;82.31;6.75;2;-1;
22;erm(B);2;0;1;3;20.91;0.01;90.15;0.21;1.9;-1;MultipleMeltPeaks
23;erm(B);3;0;0;3;20.88;0.2;90.81;0.13;1.91;-1;
24;erm(B);2;1;0;3;21.14;7.21E-03;91.38;0.2;1.91;-1;ContainsOutlierReplicateCt
000NTC;erm(B);1;0;0;1;19.42;;74.67;;1.96;-1;
GENO;erm(B);2;0;0;2;20.28;0.1;74.76;0.08;1.84;-1;
22;erm(D);3;0;0;3;20.82;0.24;89.79;0.49;1.96;-1;
23;erm(D);3;0;0;3;20.76;0.04;89.03;0.55;1.96;-1;
24;erm(D);2;0;1;3;20.44;0.07;89.83;1.55;1.98;-1;MultipleMeltPeaks
000NTC;erm(D);1;0;0;1;27.88;;76.8;;1.88;-1;
GENO;erm(D);2;0;0;2;27.99;0.34;76.12;0.86;1.84;-1;
22;erm(E);3;0;0;3;12.88;6.73E-03;92.08;0.03;1.87;-1;
23;erm(E);3;0;0;3;13.22;0.11;91.54;0.05;1.85;-1;
24;erm(E);3;0;0;3;13.44;0.07;91.8;0.05;1.84;-1;
000NTC;erm(E);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(E);2;0;0;2;22.06;0.1;86.76;6.85;1.88;-1;
22;erm(G);3;0;0;3;23.73;1.15;91.89;0.14;1.6;-1;
23;erm(G);3;0;0;3;22.72;0.03;91.63;0.32;1.39;-1;
24;erm(G);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;erm(G);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(G);2;0;0;2;22.44;0.1;71.82;0.17;1.84;-1;
22;erm(O);3;0;0;3;12.23;0.06;91.5;3.28E-03;1.87;-1;
23;erm(O);3;0;0;3;12.37;0.05;91.83;0.05;1.83;-1;
24;erm(O);3;0;0;3;12.91;0.02;91.71;0.04;1.84;-1;
000NTC;erm(O);1;0;0;1;26.48;;91.14;;1.8;-1;
GENO;erm(O);2;0;0;2;27.69;0.28;86.23;6.2;1.87;-1;
22;erm(Q);1;0;2;3;18.83;;89.33;;1.85;-1;MultipleMeltPeaks
23;erm(Q);1;0;2;3;19.19;;91.13;;1.89;-1;MultipleMeltPeaks
24;erm(Q);2;0;1;3;19.38;0.17;89.52;0.18;1.9;-1;MultipleMeltPeaks
000NTC;erm(Q);1;0;0;1;27.01;;78.78;;1.89;-1;
GENO;erm(Q);2;0;0;2;26.56;0.27;78.91;0.04;1.88;-1;
22;erm(S);3;0;0;3;14.71;0.04;91.59;0.13;1.84;-1;
23;erm(S);3;0;0;3;14.84;0.1;91.48;0.13;1.83;-1;
24;erm(S);3;0;0;3;15.15;0.08;91.16;0.05;1.87;-1;
000NTC;erm(S);1;0;0;1;31.8;;88.72;;1.92;-1;
GENO;erm(S);1;0;1;2;35.69;;79.88;;1.84;-1;MultipleMeltPeaks
22;lnuB;2;0;1;3;23.92;1.72E-03;91.62;0.06;2;-1;MultipleMeltPeaks
23;lnuB;3;0;0;3;23.6;0.09;91.8;0.64;1.98;-1;
24;lnuB;3;0;0;3;23.63;0.37;92.06;0.9;2.01;-1;
000NTC;lnuB;1;0;0;1;25.55;;76.23;;1.97;-1;
GENO;lnuB;1;0;1;2;25.53;;77.86;;1.99;-1;MultipleMeltPeaks
22;mphA;3;0;0;3;12.56;0.1;91.62;0.02;1.9;-1;
23;mphA;3;0;0;3;12.73;0.14;91.71;0.08;1.92;-1;
24;mphA;3;0;0;3;13.01;0.06;91.56;0.06;1.85;-1;
000NTC;mphA;1;0;0;1;28.63;;90.45;;1.88;-1;
GENO;mphA;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;vat(A);3;0;0;3;17.12;0.22;91.62;0.01;1.91;-1;
23;vat(A);3;0;0;3;17.63;0.07;91.8;0.04;1.85;-1;
24;vat(A);3;0;0;3;17.63;0.19;91.96;0.06;1.84;-1;
000NTC;vat(A);1;0;0;1;26.54;;77.22;;1.97;-1;
GENO;vat(A);2;0;0;2;26.54;0.53;77.58;7.67E-03;1.96;-1;
22;erm(34);3;0;0;3;21.16;0.28;90.8;0.11;1.93;-1;
23;erm(34);3;0;0;3;21;0.14;91.26;0.96;1.87;-1;
24;erm(34);2;0;1;3;21.31;0.21;91.06;0.41;1.87;-1;MultipleMeltPeaks
000NTC;erm(34);1;0;0;1;27.86;;78.97;;1.89;-1;
GENO;erm(34);2;0;0;2;28.13;0.65;76.44;0.14;1.93;-1;
22;erm(35);2;1;0;3;15.22;0.04;92.09;0.04;1.97;-1;ContainsOutlierReplicateCt
23;erm(35);3;0;0;3;15.14;0.06;90.9;0.07;1.88;-1;
24;erm(35);3;0;0;3;15.49;0.23;91.57;0.19;1.87;-1;
000NTC;erm(35);1;0;0;1;22.91;;83.87;;1.73;-1;
GENO;erm(35);2;0;0;2;22.24;0.03;81.9;0.67;1.58;-1;
22;erm(42);3;0;0;3;16.64;0.12;91.78;0.12;1.99;-1;
23;erm(42);3;0;0;3;16.16;0.04;91.32;0.02;1.92;-1;
24;erm(42);3;0;0;3;16.84;0.05;91.54;0.02;1.89;-1;
000NTC;erm(42);1;0;0;1;27.33;;91.96;;1.68;-1;
GENO;erm(42);2;0;0;2;26.58;0.98;84.12;11.05;1.62;-1;
22;erm(F)b;3;0;0;3;23.49;0.35;90.9;0.93;2.11;-1;
23;erm(F)b;2;0;1;3;23.78;0.15;90;0.99;2.01;-1;MultipleMeltPeaks
24;erm(F)b;3;0;0;3;24.11;0.77;89.91;0.84;1.97;-1;
000NTC;erm(F)b;1;0;0;1;25.83;;79.93;;1.89;-1;
GENO;erm(F)b;2;0;0;2;26.4;0.4;82.06;0.48;1.94;-1;
22;lnu(F);2;0;1;3;22.07;0.15;91.74;0.76;1.9;-1;MultipleMeltPeaks
23;lnu(F);1;0;2;3;21.29;;91.6;;1.87;-1;MultipleMeltPeaks
24;lnu(F);3;0;0;3;21.71;0.35;91.73;0.49;1.93;-1;
000NTC;lnu(F);1;0;0;1;26.25;;79.66;;1.73;-1;
GENO;lnu(F);2;0;0;2;25.11;0.09;80.7;1.36;1.66;-1;
22;lsa(C);3;0;0;3;20.23;0.02;92.37;0.09;1.94;-1;
23;lsa(C);2;0;1;3;20.67;2.39E-03;91.46;0.09;1.92;-1;MultipleMeltPeaks
24;lsa(C);2;0;1;3;20.65;1.18E-03;90.83;0.03;1.92;-1;MultipleMeltPeaks
000NTC;lsa(C);1;0;0;1;32.7;;92.11;;1.9;-1;
GENO;lsa(C);2;0;0;2;29.67;1.08;83.82;10.4;1.85;-1;
22;mef(B);2;1;0;3;21.94;0.04;90.69;0.14;1.89;-1;ContainsOutlierReplicateCt
23;mef(B);3;0;0;3;22.16;0.11;90.2;0.15;1.9;-1;
24;mef(B);3;0;0;3;22.23;0.23;90.39;0.54;1.91;-1;
000NTC;mef(B);1;0;0;1;28.84;;75.76;;2.02;-1;
GENO;mef(B);2;0;0;2;28.83;0.01;75.93;0.06;2.01;-1;
22;msr(D);1;0;2;3;28.97;;91.08;;1.8;-1;MultipleMeltPeaks
23;msr(D);1;0;2;3;28.65;;91.14;;1.84;-1;MultipleMeltPeaks
24;msr(D);1;0;2;3;30.64;;88.26;;1.81;-1;MultipleMeltPeaks
000NTC;msr(D);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;msr(D);1;0;1;2;29.93;;85.2;;1.82;-1;MultipleMeltPeaks
22;msr(E);1;0;2;3;25.14;;86.52;;1.92;-1;MultipleMeltPeaks
23;msr(E);1;0;2;3;25.29;;86.37;;1.92;-1;MultipleMeltPeaks
24;msr(E);1;0;2;3;23.97;;86.47;;1.93;-1;MultipleMeltPeaks
000NTC;msr(E);1;0;0;1;30.53;;81.53;;1.64;-1;
GENO;msr(E);2;0;0;2;29.04;0.41;78.17;0.32;1.62;-1;
22;vgaA;3;0;0;3;20.87;0.19;93.31;0.22;1.88;-1;
23;vgaA;3;0;0;3;21.38;0.19;93.34;0.25;1.92;-1;
24;vgaA;3;0;0;3;20.98;0.16;93.23;7.92E-03;1.92;-1;
000NTC;vgaA;1;0;0;1;25.75;;76.88;;1.99;-1;
GENO;vgaA;2;0;0;2;25.62;0.41;76.98;0.2;1.99;-1;
22;vga(A)LC;3;0;0;3;21.99;0.46;90.27;1.69;1.91;-1;
23;vga(A)LC;3;0;0;3;20.62;0.19;89.56;0.14;1.89;-1;
24;vga(A)LC;3;0;0;3;20.6;0.05;89.95;0.2;1.9;-1;
000NTC;vga(A)LC;1;0;0;1;24.51;;75.55;;1.95;-1;
GENO;vga(A)LC;2;0;0;2;24.59;0.21;76.03;1.07;1.99;-1;
22;vatB;3;0;0;3;19.63;0.09;91.16;0.05;1.86;-1;
23;vatB;3;0;0;3;19.45;0.21;91.37;0.11;1.88;-1;
24;vatB;3;0;0;3;19.94;0.02;91.42;0.37;1.88;-1;
000NTC;vatB;1;0;0;1;24.82;;78.24;;1.92;-1;
GENO;vatB;1;0;1;2;24.17;;81.74;;1.93;-1;MultipleMeltPeaks
22;mefA;3;0;0;3;17.87;0.22;91.8;0.13;1.9;-1;
23;mefA;3;0;0;3;17.88;0.03;91.81;0.02;1.86;-1;
24;mefA;3;0;0;3;18.18;0.09;91.86;0.16;1.92;-1;
000NTC;mefA;1;0;0;1;25.2;;75.3;;1.9;-1;
GENO;mefA;2;0;0;2;26.1;0.74;75.83;0.19;1.86;-1;
22;lnuC;1;0;2;3;22.56;;91.37;;2.01;-1;MultipleMeltPeaks
23;lnuC;2;0;1;3;22.97;5.14E-03;91.67;0.25;1.95;-1;MultipleMeltPeaks
24;lnuC;3;0;0;3;23.25;0.3;91.61;0.26;1.99;-1;
000NTC;lnuC;1;0;0;1;23.79;;78.76;;1.88;-1;
GENO;lnuC;2;0;0;2;23.76;0.38;75.55;0.64;1.92;-1;
22;cat;3;0;0;3;19.32;0.27;91.79;0.06;1.82;-1;
23;cat;3;0;0;3;19.17;0.06;91.59;0.11;1.82;-1;
24;cat;3;0;0;3;19.77;0.16;91.55;0.16;1.8;-1;
000NTC;cat;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;cat;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;catA2;3;0;0;3;22.47;0.02;92.07;0.27;1.9;-1;
23;catA2;2;0;1;3;22.37;0.06;91.12;0.4;1.86;-1;MultipleMeltPeaks
24;catA2;3;0;0;3;23.15;0.05;91.84;0.61;1.93;-1;
000NTC;catA2;0;0;1;1;;;;;;-1;NotInformative
GENO;catA2;2;0;0;2;30.23;0.1;84.18;9.84;1.96;-1;
22;catA3;2;0;1;3;17.24;0.01;90.95;0.13;1.79;-1;MultipleMeltPeaks
23;catA3;3;0;0;3;16.8;0.11;91.14;0.06;1.85;-1;
24;catA3;2;0;1;3;17.03;0.02;91.22;0.54;1.84;-1;MultipleMeltPeaks
000NTC;catA3;1;0;0;1;29.61;;79.68;;1.95;-1;
GENO;catA3;1;0;1;2;29.06;;79.41;;1.94;-1;MultipleMeltPeaks
22;catB2;2;0;1;3;16.74;0.1;91.05;1.73;1.55;-1;MultipleMeltPeaks
23;catB2;1;0;2;3;15.66;;90.79;;1.63;-1;MultipleMeltPeaks
24;catB2;2;0;1;3;15.29;0.13;91.6;1;1.7;-1;MultipleMeltPeaks
000NTC;catB2;1;0;0;1;15.99;;86.69;;1.64;-1;
GENO;catB2;2;0;0;2;14.72;0.15;86.3;0.48;1.72;-1;
22;catB9;3;0;0;3;20;0.2;91.43;0.41;1.84;-1;
23;catB9;3;0;0;3;19.63;0.1;90.78;0.46;1.85;-1;
24;catB9;3;0;0;3;19.89;0.06;90.91;0.48;1.85;-1;
000NTC;catB9;1;0;0;1;24.86;;78.2;;1.96;-1;
GENO;catB9;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;cat(pC221);2;0;1;3;19.22;0.32;88.38;0.18;1.7;-1;MultipleMeltPeaks
23;cat(pC221);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
24;cat(pC221);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;cat(pC221);1;0;0;1;19.82;;75.26;;1.72;-1;
GENO;cat(pC221);1;0;1;2;19.31;;75.44;;1.8;-1;MultipleMeltPeaks
22;catP;3;0;0;3;19.84;0.1;91.71;0.04;1.89;-1;
23;catP;3;0;0;3;19.62;0.18;91.86;0.05;1.85;-1;
24;catP;3;0;0;3;20.31;0.03;92.03;0.22;1.89;-1;
000NTC;catP;1;0;0;1;24.93;;76.09;;1.97;-1;
GENO;catP;2;0;0;2;25.16;0.73;76.07;0.1;1.99;-1;
22;catQ;2;0;1;3;7.43;0.91;87.75;1.99;1.5;-1;MultipleMeltPeaks
23;catQ;3;0;0;3;6.95;0.03;86.56;1.26;1.51;-1;
24;catQ;2;0;1;3;6.96;0.33;89.48;1.83;1.52;-1;MultipleMeltPeaks
000NTC;catQ;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;catQ;1;0;1;2;5.69;;81.56;;1.52;-1;SaturationBaselineRatioIsLow, MultipleMeltPeaks
22;cmlV;3;0;0;3;14.31;0.01;91.25;0.11;1.88;-1;
23;cmlV;3;0;0;3;14.77;0.06;91.41;0.17;1.88;-1;
24;cmlV;3;0;0;3;15.02;0.03;91.66;0.09;1.88;-1;
000NTC;cmlV;1;0;0;1;19.9;;83.83;;1.88;-1;
GENO;cmlV;2;0;0;2;19.53;0.09;87.7;2.87;1.92;-1;
22;fexA;1;0;2;3;27.78;;87.55;;1.85;-1;MultipleMeltPeaks
23;fexA;1;0;2;3;27.97;;88.22;;1.73;-1;MultipleMeltPeaks
24;fexA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;fexA;1;0;0;1;33.6;;82.3;;1.54;-1;
GENO;fexA;1;0;1;2;34.48;;82.21;;1.52;-1;MultipleMeltPeaks
22;optrA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
23;optrA;0;0;3;3;;;;;;-1;NotInformative
24;optrA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;optrA;0;0;1;1;;;;;;-1;NotInformative
GENO;optrA;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;tetbP;3;0;0;3;25.56;0.3;90.44;1.67;1.81;-1;
23;tetbP;2;0;1;3;26.42;0.2;90.22;1.85;1.78;-1;MultipleMeltPeaks
24;tetbP;2;0;1;3;25.49;0.51;89.41;3.11;1.82;-1;MultipleMeltPeaks
000NTC;tetbP;1;0;0;1;26.62;;73.82;;1.71;-1;
GENO;tetbP;1;0;1;2;25.29;;74.38;;1.71;-1;MultipleMeltPeaks
22;tet40;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
23;tet40;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
24;tet40;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tet40;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tet40;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;tetPB;2;0;1;3;24.42;0.65;90.09;1.99;1.96;-1;MultipleMeltPeaks
23;tetPB;2;0;1;3;25.03;0.63;91.19;0.7;1.93;-1;MultipleMeltPeaks
24;tetPB;2;1;0;3;24.27;0.07;90.86;0.56;1.93;-1;ContainsOutlierReplicateCt
000NTC;tetPB;1;0;0;1;29.23;;78.92;;1.89;-1;
GENO;tetPB;2;0;0;2;28.45;0.02;79.23;0.06;1.88;-1;
22;tet39;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
23;tet39;1;0;2;3;22.87;;92.42;;2.09;-1;MultipleMeltPeaks
24;tet39;1;0;2;3;22.51;;87.97;;2.15;-1;MultipleMeltPeaks
000NTC;tet39;1;0;0;1;24.19;;76.68;;1.92;-1;
GENO;tet39;2;0;0;2;24.09;0.14;77.25;0.55;1.96;-1;
22;tet(36);0;0;3;3;;;;;;-1;NotInformative
23;tet(36);0;0;3;3;;;;;;-1;NotInformative
24;tet(36);0;0;3;3;;;;;;-1;NotInformative
000NTC;tet(36);0;0;1;1;;;;;;-1;NotInformative
GENO;tet(36);0;0;2;2;;;;;;-1;NotInformative
22;tet(32);3;0;0;3;25.3;0.41;91.4;0.4;1.89;-1;
23;tet(32);2;1;0;3;25.04;0.02;91.67;0.04;1.88;-1;ContainsOutlierReplicateCt
24;tet(32);3;0;0;3;25.65;0.15;91.78;0.16;1.94;-1;
000NTC;tet(32);1;0;0;1;29.45;;74.37;;1.74;-1;
GENO;tet(32);2;0;0;2;29.84;2.21;74.84;0.4;1.77;-1;
22;tetU;3;0;0;3;21.57;0.08;91.58;0.07;1.85;-1;
23;tetU;3;0;0;3;21.55;0.29;91.31;0.15;1.86;-1;
24;tetU;3;0;0;3;21.92;0.11;91.37;0.04;1.85;-1;
