Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
13;erm(42);1;0;2;3;43.73;;90.65;;1.73;-1;MultipleMeltPeaks
14;erm(42);0;0;3;3;;;;;;-1;NotInformative
15;erm(42);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;erm(42);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(42);0;0;2;2;;;;;;-1;NotInformative
13;erm(F)b;0;0;3;3;;;;;;-1;NotInformative
14;erm(F)b;0;0;3;3;;;;;;-1;NotInformative
15;erm(F)b;1;0;2;3;44.75;;89.09;;1.73;-1;
000NTC;erm(F)b;0;0;1;1;;;;;;-1;NotInformative
GENO;erm(F)b;0;0;2;2;;;;;;-1;NotInformative
13;lnu(F);1;0;2;3;44.46;;84.82;;1.81;-1;
14;lnu(F);1;0;2;3;36.77;;85.29;;1.87;-1;
15;lnu(F);2;0;1;3;38.72;1.51;83.42;7.15;1.85;-1;
000NTC;lnu(F);0;0;1;1;;;;;;-1;NotInformative
GENO;lnu(F);0;0;2;2;;;;;;-1;NotInformative
13;lsa(C);0;0;3;3;;;;;;-1;NotInformative
14;lsa(C);0;0;3;3;;;;;;-1;NotInformative
15;lsa(C);0;0;3;3;;;;;;-1;NotInformative
000NTC;lsa(C);0;0;1;1;;;;;;-1;NotInformative
GENO;lsa(C);0;0;2;2;;;;;;-1;NotInformative
13;mef(B);0;0;3;3;;;;;;-1;NotInformative
14;mef(B);0;0;3;3;;;;;;-1;NotInformative
15;mef(B);0;0;3;3;;;;;;-1;NotInformative
000NTC;mef(B);0;0;1;1;;;;;;-1;NotInformative
GENO;mef(B);0;0;2;2;;;;;;-1;NotInformative
13;msr(D);0;0;3;3;;;;;;-1;NotInformative
14;msr(D);0;0;3;3;;;;;;-1;NotInformative
15;msr(D);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(D);1;0;0;1;36.15;;83.74;;1.62;-1;
GENO;msr(D);0;0;2;2;;;;;;-1;NotInformative
13;msr(E);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;msr(E);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
15;msr(E);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(E);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(E);0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
13;vgaA;0;0;3;3;;;;;;-1;NotInformative
14;vgaA;0;0;3;3;;;;;;-1;NotInformative
15;vgaA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vgaA;0;0;1;1;;;;;;-1;NotInformative
GENO;vgaA;0;0;2;2;;;;;;-1;NotInformative
13;vga(A)LC;1;0;2;3;41.82;;92.36;;1.77;-1;
14;vga(A)LC;0;0;3;3;;;;;;-1;NotInformative
15;vga(A)LC;1;0;2;3;40.06;;92.44;;1.71;-1;
000NTC;vga(A)LC;0;0;1;1;;;;;;-1;NotInformative
GENO;vga(A)LC;0;0;2;2;;;;;;-1;NotInformative
13;vatB;0;0;3;3;;;;;;-1;NotInformative
14;vatB;0;0;3;3;;;;;;-1;NotInformative
15;vatB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vatB;0;0;1;1;;;;;;-1;NotInformative
GENO;vatB;0;0;2;2;;;;;;-1;NotInformative
13;mefA;3;0;0;3;32.43;1.62;80.22;9.45;1.84;-1;
14;mefA;2;1;0;3;29.43;0.95;75;3.33E-03;1.89;-1;ContainsOutlierReplicateCt
15;mefA;2;0;1;3;30.06;0.21;74.69;0.2;1.85;-1;MultipleMeltPeaks
000NTC;mefA;1;0;0;1;32.98;;74.68;;1.85;-1;
GENO;mefA;2;0;0;2;28.56;1.01;74.71;0.05;1.87;-1;
13;lnuC;0;0;3;3;;;;;;-1;NotInformative
14;lnuC;0;0;3;3;;;;;;-1;NotInformative
15;lnuC;0;0;3;3;;;;;;-1;NotInformative
000NTC;lnuC;0;0;1;1;;;;;;-1;NotInformative
GENO;lnuC;0;0;2;2;;;;;;-1;NotInformative
13;cat;1;0;2;3;39;;87.93;;1.81;-1;MultipleMeltPeaks
14;cat;1;0;2;3;44.05;;87.07;;1.82;-1;MultipleMeltPeaks
15;cat;3;0;0;3;40.58;2.48;87.27;2.14;1.87;-1;
000NTC;cat;0;0;1;1;;;;;;-1;NotInformative
GENO;cat;0;0;2;2;;;;;;-1;NotInformative
13;catA2;1;0;2;3;40.81;;90.22;;1.78;-1;
14;catA2;0;0;3;3;;;;;;-1;NotInformative
15;catA2;0;0;3;3;;;;;;-1;NotInformative
000NTC;catA2;0;0;1;1;;;;;;-1;NotInformative
GENO;catA2;0;0;2;2;;;;;;-1;NotInformative
13;catA3;2;1;0;3;32.32;0.02;90.78;2.74;1.93;-1;ContainsOutlierReplicateCt
14;catA3;2;0;1;3;40.74;3.01;77.96;1.06;1.88;-1;
15;catA3;3;0;0;3;37.64;3.21;88.51;1.12;1.88;-1;
000NTC;catA3;0;0;1;1;;;;;;-1;NotInformative
GENO;catA3;0;0;2;2;;;;;;-1;NotInformative
13;catB2;0;0;3;3;;;;;;-1;NotInformative
14;catB2;0;0;3;3;;;;;;-1;NotInformative
15;catB2;0;0;3;3;;;;;;-1;NotInformative
000NTC;catB2;0;0;1;1;;;;;;-1;NotInformative
GENO;catB2;1;0;1;2;41.67;;76.34;;1.99;-1;
13;catB9;2;0;1;3;41.34;3.57;79.85;6.17;1.82;-1;MultipleMeltPeaks
14;catB9;1;0;2;3;40.65;;74.79;;1.84;-1;
15;catB9;3;0;0;3;37.51;3.75;81.81;7.93;1.79;-1;
000NTC;catB9;0;0;1;1;;;;;;-1;NotInformative
GENO;catB9;0;0;2;2;;;;;;-1;NotInformative
13;cat(pC221);0;0;3;3;;;;;;-1;NotInformative
14;cat(pC221);0;0;3;3;;;;;;-1;NotInformative
15;cat(pC221);0;0;3;3;;;;;;-1;NotInformative
000NTC;cat(pC221);0;0;1;1;;;;;;-1;NotInformative
GENO;cat(pC221);0;0;2;2;;;;;;-1;NotInformative
13;catP;3;0;0;3;36.56;0.83;92.34;1.11;1.81;-1;
14;catP;1;0;2;3;43.95;;86.81;;1.7;-1;
15;catP;2;1;0;3;33.17;0.27;91.92;0.1;1.87;-1;ContainsOutlierReplicateCt
000NTC;catP;0;0;1;1;;;;;;-1;NotInformative
GENO;catP;0;0;2;2;;;;;;-1;NotInformative
13;catQ;3;0;0;3;34.23;1.79;78.33;0.74;1.91;-1;
14;catQ;3;0;0;3;34.6;3.66;78.4;0.48;1.89;-1;
15;catQ;3;0;0;3;37.67;5.17;77.29;0.48;1.83;-1;
000NTC;catQ;1;0;0;1;33;;76.99;;1.89;-1;
GENO;catQ;2;0;0;2;37.46;3.75;77.88;0.61;1.87;-1;
13;cmlV;1;0;2;3;27.75;;81.08;;1.8;-1;MultipleMeltPeaks
14;cmlV;2;0;1;3;28.33;1.32;81.1;0.08;1.79;-1;
15;cmlV;3;0;0;3;30.15;3.3;82.67;3;1.74;-1;
000NTC;cmlV;1;0;0;1;28.24;;80.26;;1.85;-1;
GENO;cmlV;2;0;0;2;27.92;0.56;80.56;0.07;1.81;-1;
13;fexA;0;0;3;3;;;;;;-1;NotInformative
14;fexA;0;0;3;3;;;;;;-1;NotInformative
15;fexA;0;0;3;3;;;;;;-1;NotInformative
000NTC;fexA;0;0;1;1;;;;;;-1;NotInformative
GENO;fexA;0;0;2;2;;;;;;-1;NotInformative
13;optrA;1;0;2;3;38.84;;83.91;;1.78;-1;MultipleMeltPeaks
14;optrA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
15;optrA;2;0;1;3;31.71;1.94;77.94;0.14;1.85;-1;MultipleMeltPeaks
000NTC;optrA;0;0;1;1;;;;;;-1;NotInformative
GENO;optrA;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
13;tetbP;0;0;3;3;;;;;;-1;NotInformative
14;tetbP;0;0;3;3;;;;;;-1;NotInformative
15;tetbP;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetbP;0;0;1;1;;;;;;-1;NotInformative
GENO;tetbP;0;0;2;2;;;;;;-1;NotInformative
13;tet40;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;tet40;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
15;tet40;0;0;3;3;;;;;;-1;NotInformative
000NTC;tet40;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tet40;0;0;2;2;;;;;;-1;NotInformative
13;tetPB;1;0;2;3;43.39;;81.95;;1.92;-1;
14;tetPB;0;0;3;3;;;;;;-1;NotInformative
15;tetPB;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetPB;0;0;1;1;;;;;;-1;NotInformative
GENO;tetPB;0;0;2;2;;;;;;-1;NotInformative
13;tet39;0;0;3;3;;;;;;-1;NotInformative
14;tet39;0;0;3;3;;;;;;-1;NotInformative
15;tet39;0;0;3;3;;;;;;-1;NotInformative
000NTC;tet39;0;0;1;1;;;;;;-1;NotInformative
GENO;tet39;0;0;2;2;;;;;;-1;NotInformative
13;tet(36);1;0;2;3;38.89;;91.17;;1.82;-1;
14;tet(36);0;0;3;3;;;;;;-1;NotInformative
15;tet(36);0;0;3;3;;;;;;-1;NotInformative
000NTC;tet(36);0;0;1;1;;;;;;-1;NotInformative
GENO;tet(36);0;0;2;2;;;;;;-1;NotInformative
13;tet(32);0;0;3;3;;;;;;-1;NotInformative
14;tet(32);0;0;3;3;;;;;;-1;NotInformative
15;tet(32);0;0;3;3;;;;;;-1;NotInformative
000NTC;tet(32);0;0;1;1;;;;;;-1;NotInformative
GENO;tet(32);0;0;2;2;;;;;;-1;NotInformative
13;tetU;1;0;2;3;41.36;;80.81;;1.86;-1;
14;tetU;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
15;tetU;2;1;0;3;40.96;0.24;79.05;6.46E-03;1.89;-1;ContainsOutlierReplicateCt
000NTC;tetU;0;0;1;1;;;;;;-1;NotInformative
GENO;tetU;0;0;2;2;;;;;;-1;NotInformative
13;tetA;3;0;0;3;34.76;3.05;91.02;1.17;1.87;-1;
14;tetA;1;0;2;3;34.54;;87.87;;1.87;-1;MultipleMeltPeaks
15;tetA;1;0;2;3;34.76;;92.17;;1.81;-1;MultipleMeltPeaks
000NTC;tetA;0;0;1;1;;;;;;-1;NotInformative
GENO;tetA;0;0;2;2;;;;;;-1;NotInformative
13;tetB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;tetB;1;0;2;3;41.2;;88.83;;1.87;-1;
15;tetB;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetB;0;0;1;1;;;;;;-1;NotInformative
GENO;tetB;0;0;2;2;;;;;;-1;NotInformative
13;tetK;0;0;3;3;;;;;;-1;NotInformative
14;tetK;0;0;3;3;;;;;;-1;NotInformative
15;tetK;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetK;0;0;1;1;;;;;;-1;NotInformative
GENO;tetK;0;0;2;2;;;;;;-1;NotInformative
13;tetQ;2;0;1;3;39.31;0.48;73.73;0.12;1.94;-1;
14;tetQ;0;0;3;3;;;;;;-1;NotInformative
15;tetQ;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetQ;0;0;1;1;;;;;;-1;NotInformative
GENO;tetQ;0;0;2;2;;;;;;-1;NotInformative
13;tetH;0;0;3;3;;;;;;-1;NotInformative
14;tetH;1;0;2;3;31.08;;78.28;;1.85;-1;
15;tetH;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetH;0;0;1;1;;;;;;-1;NotInformative
GENO;tetH;0;0;2;2;;;;;;-1;NotInformative
13;tetW;2;0;1;3;33.74;6.08;87.29;7.39;1.86;-1;
14;tetW;0;0;3;3;;;;;;-1;NotInformative
15;tetW;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetW;0;0;1;1;;;;;;-1;NotInformative
GENO;tetW;0;0;2;2;;;;;;-1;NotInformative
13;tetO;0;0;3;3;;;;;;-1;NotInformative
14;tetO;0;0;3;3;;;;;;-1;NotInformative
15;tetO;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetO;0;0;1;1;;;;;;-1;NotInformative
GENO;tetO;0;0;2;2;;;;;;-1;NotInformative
13;tetL;1;0;2;3;34.82;;92.53;;1.84;-1;MultipleMeltPeaks
14;tetL;0;0;3;3;;;;;;-1;NotInformative
15;tetL;2;0;1;3;38.77;0.63;90.84;2.22;1.91;-1;MultipleMeltPeaks
000NTC;tetL;0;0;1;1;;;;;;-1;NotInformative
GENO;tetL;0;0;2;2;;;;;;-1;NotInformative
13;tetX;0;0;3;3;;;;;;-1;NotInformative
14;tetX;0;0;3;3;;;;;;-1;NotInformative
15;tetX;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetX;0;0;1;1;;;;;;-1;NotInformative
GENO;tetX;0;0;2;2;;;;;;-1;NotInformative
13;tetC;0;0;3;3;;;;;;-1;NotInformative
14;tetC;0;0;3;3;;;;;;-1;NotInformative
15;tetC;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetC;0;0;1;1;;;;;;-1;NotInformative
GENO;tetC;0;0;2;2;;;;;;-1;NotInformative
13;tetS;0;0;3;3;;;;;;-1;NotInformative
14;tetS;0;0;3;3;;;;;;-1;NotInformative
15;tetS;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetS;0;0;1;1;;;;;;-1;NotInformative
GENO;tetS;0;0;2;2;;;;;;-1;NotInformative
13;tetE;0;0;3;3;;;;;;-1;NotInformative
14;tetE;0;0;3;3;;;;;;-1;NotInformative
15;tetE;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetE;0;0;1;1;;;;;;-1;NotInformative
GENO;tetE;0;0;2;2;;;;;;-1;NotInformative
13;tetT;0;0;3;3;;;;;;-1;NotInformative
14;tetT;0;0;3;3;;;;;;-1;NotInformative
15;tetT;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetT;0;0;1;1;;;;;;-1;NotInformative
GENO;tetT;0;0;2;2;;;;;;-1;NotInformative
13;tetD;2;0;1;3;32.26;0.85;86.49;0.22;1.84;-1;
14;tetD;3;0;0;3;35.57;1.23;84.51;0.29;1.92;-1;
15;tetD;1;0;2;3;33.61;;86.49;;1.81;-1;MultipleMeltPeaks
000NTC;tetD;0;0;1;1;;;;;;-1;NotInformative
GENO;tetD;0;0;2;2;;;;;;-1;NotInformative
13;tetG_F;2;0;1;3;27.68;1.16;90.32;1.13;1.95;-1;MultipleMeltPeaks
14;tetG_F;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
15;tetG_F;1;0;2;3;27.23;;89.83;;1.88;-1;MultipleMeltPeaks
000NTC;tetG_F;0;0;1;1;;;;;;-1;NotInformative
GENO;tetG_F;1;0;1;2;39.54;;79.25;;1.89;-1;
13;tetR;3;0;0;3;35.9;5.12;83.62;5.56;1.87;-1;
14;tetR;3;0;0;3;39.6;5.86;76.71;1.15;1.88;-1;
15;tetR;2;0;1;3;40.77;2.84;76.21;0.44;1.91;-1;
000NTC;tetR;0;0;1;1;;;;;;-1;NotInformative
GENO;tetR;0;0;2;2;;;;;;-1;NotInformative
13;tetPA;3;0;0;3;25.19;0.18;75.39;0.16;2;-1;
14;tetPA;3;0;0;3;26.41;0.84;75.09;0.14;1.84;-1;
15;tetPA;2;1;0;3;26.52;0.25;75.32;0.03;1.88;-1;ContainsOutlierReplicateCt
000NTC;tetPA;1;0;0;1;23.23;;75.46;;1.9;-1;
GENO;tetPA;2;0;0;2;26.85;0.55;74.62;0.31;1.76;-1;
13;tetM;1;0;2;3;43.06;;90.88;;1.76;-1;
14;tetM;1;0;2;3;37.91;;78.49;;1.94;-1;
15;tetM;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tetM;0;0;1;1;;;;;;-1;NotInformative
GENO;tetM;0;0;2;2;;;;;;-1;NotInformative
13;tetJ;0;0;3;3;;;;;;-1;NotInformative
14;tetJ;1;0;2;3;39.19;;86.12;;1.95;-1;
15;tetJ;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetJ;0;0;1;1;;;;;;-1;NotInformative
GENO;tetJ;0;0;2;2;;;;;;-1;NotInformative
13;tet(38);0;0;3;3;;;;;;-1;NotInformative
14;tet(38);0;0;3;3;;;;;;-1;NotInformative
15;tet(38);0;0;3;3;;;;;;-1;NotInformative
000NTC;tet(38);0;0;1;1;;;;;;-1;NotInformative
GENO;tet(38);0;0;2;2;;;;;;-1;NotInformative
13;tet44;1;0;2;3;39.85;;84.82;;1.89;-1;
14;tet44;0;0;3;3;;;;;;-1;NotInformative
15;tet44;0;0;3;3;;;;;;-1;NotInformative
000NTC;tet44;0;0;1;1;;;;;;-1;NotInformative
GENO;tet44;0;0;2;2;;;;;;-1;NotInformative
13;IS1111;0;0;3;3;;;;;;-1;NotInformative
14;IS1111;0;0;3;3;;;;;;-1;NotInformative
15;IS1111;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS1111;0;0;1;1;;;;;;-1;NotInformative
GENO;IS1111;0;0;2;2;;;;;;-1;NotInformative
13;IS1133;2;0;1;3;38.62;1.18;92.25;0.08;1.68;-1;MultipleMeltPeaks
14;IS1133;0;0;3;3;;;;;;-1;NotInformative
15;IS1133;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS1133;0;0;1;1;;;;;;-1;NotInformative
GENO;IS1133;0;0;2;2;;;;;;-1;NotInformative
13;orf37-IS26;1;0;2;3;27.56;;90.43;;1.96;-1;MultipleMeltPeaks
14;orf37-IS26;2;0;1;3;33.91;3.87;79.95;0.1;1.86;-1;MultipleMeltPeaks
15;orf37-IS26;2;0;1;3;37.54;3.93;89.22;2.33;1.61;-1;MultipleMeltPeaks
000NTC;orf37-IS26;0;0;1;1;;;;;;-1;NotInformative
GENO;orf37-IS26;0;0;2;2;;;;;;-1;NotInformative
13;orf39-IS26;2;0;1;3;33.77;4.96;88.99;6.57;1.76;-1;MultipleMeltPeaks
14;orf39-IS26;2;0;1;3;34.79;1.1;80.51;0.27;1.79;-1;
15;orf39-IS26;3;0;0;3;33.74;3.22;83.91;0.56;1.76;-1;
000NTC;orf39-IS26;1;0;0;1;29.12;;80.93;;1.82;-1;
GENO;orf39-IS26;0;0;2;2;;;;;;-1;NotInformative
13;ISPps1-pseud;2;0;1;3;35.79;6.31;85.79;1.33;1.74;-1;
14;ISPps1-pseud;1;0;2;3;43.35;;88.84;;1.86;-1;
15;ISPps1-pseud;2;0;1;3;30.12;0.51;84.45;0.48;1.65;-1;
000NTC;ISPps1-pseud;0;0;1;1;;;;;;-1;NotInformative
GENO;ISPps1-pseud;0;0;2;2;;;;;;-1;NotInformative
13;ISSm2-Xanthob;3;0;0;3;27.92;0.91;82.4;0.14;1.92;-1;
14;ISSm2-Xanthob;3;0;0;3;30.39;0.92;83.64;0.15;1.87;-1;
15;ISSm2-Xanthob;3;0;0;3;29.02;1.53;82.25;2.51;1.73;-1;
000NTC;ISSm2-Xanthob;0;0;1;1;;;;;;-1;NotInformative
GENO;ISSm2-Xanthob;0;0;2;2;;;;;;-1;NotInformative
13;ISAba3-Acineto;0;0;3;3;;;;;;-1;NotInformative
14;ISAba3-Acineto;0;0;3;3;;;;;;-1;NotInformative
15;ISAba3-Acineto;0;0;3;3;;;;;;-1;NotInformative
000NTC;ISAba3-Acineto;0;0;1;1;;;;;;-1;NotInformative
GENO;ISAba3-Acineto;0;0;2;2;;;;;;-1;NotInformative
13;ISEfm1-Entero;0;0;3;3;;;;;;-1;NotInformative
14;ISEfm1-Entero;0;0;3;3;;;;;;-1;NotInformative
15;ISEfm1-Entero;0;0;3;3;;;;;;-1;NotInformative
000NTC;ISEfm1-Entero;0;0;1;1;;;;;;-1;NotInformative
GENO;ISEfm1-Entero;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
13;TN5;0;0;3;3;;;;;;-1;NotInformative
14;TN5;0;0;3;3;;;;;;-1;NotInformative
15;TN5;0;0;3;3;;;;;;-1;NotInformative
000NTC;TN5;0;0;1;1;;;;;;-1;NotInformative
GENO;TN5;0;0;2;2;;;;;;-1;NotInformative
13;int1-a-marko;3;0;0;3;30.08;1.28;75.9;0.05;1.84;-1;
14;int1-a-marko;2;1;0;3;29.1;0.11;75.89;0.03;1.82;-1;ContainsOutlierReplicateCt
15;int1-a-marko;2;1;0;3;30.32;0.16;75.85;8.85E-03;1.81;-1;ContainsOutlierReplicateCt
000NTC;int1-a-marko;1;0;0;1;28.54;;75.47;;1.86;-1;
GENO;int1-a-marko;2;0;0;2;28.47;0.46;75.6;0.02;1.82;-1;
13;intl2;0;0;3;3;;;;;;-1;NotInformative
14;intl2;0;0;3;3;;;;;;-1;NotInformative
15;intl2;0;0;3;3;;;;;;-1;NotInformative
000NTC;intl2;0;0;1;1;;;;;;-1;NotInformative
GENO;intl2;0;0;2;2;;;;;;-1;NotInformative
13;intI1F165_clinical;1;0;2;3;24.52;;87.66;;1.77;-1;MultipleMeltPeaks
14;intI1F165_clinical;3;0;0;3;25.19;0.12;87.07;1.87;1.79;-1;
15;intI1F165_clinical;3;0;0;3;24.6;0.35;88.37;0.77;1.77;-1;
000NTC;intI1F165_clinical;1;0;0;1;24.88;;82.21;;1.88;-1;
GENO;intI1F165_clinical;2;0;0;2;25.29;0.05;82.03;0.02;1.79;-1;
13;intl3;3;0;0;3;24.08;0.6;91.14;0.93;1.95;-1;
14;intl3;2;0;1;3;28.1;0.58;91.75;0.94;1.91;-1;MultipleMeltPeaks
15;intl3;3;0;0;3;25.33;0.17;90.47;0.24;1.97;-1;
000NTC;intl3;0;0;1;1;;;;;;-1;NotInformative
GENO;intl3;0;0;2;2;;;;;;-1;NotInformative
13;cefa_qacelta;0;0;3;3;;;;;;-1;NotInformative
14;cefa_qacelta;1;0;2;3;30.71;;75.6;;1.78;-1;MultipleMeltPeaks
15;cefa_qacelta;1;0;2;3;32.77;;74.71;;1.63;-1;MultipleMeltPeaks
000NTC;cefa_qacelta;1;0;0;1;38.41;;74.2;;1.72;-1;
GENO;cefa_qacelta;0;0;2;2;;;;;;-1;NotInformative
13;pcoA;3;0;0;3;30.82;0.77;80.74;0.12;1.89;-1;
14;pcoA;2;0;1;3;36.68;4.77;78.47;1.43;1.89;-1;
15;pcoA;2;1;0;3;34.21;0.65;80.48;0.06;1.88;-1;ContainsOutlierReplicateCt
000NTC;pcoA;1;0;0;1;30.84;;79.56;;1.87;-1;
GENO;pcoA;1;0;1;2;38.24;;80.17;;1.86;-1;
13;silE;2;0;1;3;36.12;5.74;88.62;0.79;1.8;-1;MultipleMeltPeaks
14;silE;1;0;2;3;33.67;;87.2;;1.79;-1;MultipleMeltPeaks
15;silE;1;0;2;3;34.26;;88.11;;1.78;-1;MultipleMeltPeaks
000NTC;silE;0;0;1;1;;;;;;-1;NotInformative
GENO;silE;0;0;2;2;;;;;;-1;NotInformative
13;arsA;0;0;3;3;;;;;;-1;NotInformative
14;arsA;0;0;3;3;;;;;;-1;NotInformative
15;arsA;0;0;3;3;;;;;;-1;NotInformative
000NTC;arsA;0;0;1;1;;;;;;-1;NotInformative
GENO;arsA;0;0;2;2;;;;;;-1;NotInformative
13;qacA/B;3;0;0;3;29.57;0.67;78.82;0.07;1.82;-1;
14;qacA/B;2;0;1;3;38.37;3.8;77.51;1.06;1.85;-1;
15;qacA/B;3;0;0;3;32.55;2.77;79.3;1.33;1.8;-1;
000NTC;qacA/B;1;0;0;1;40.25;;79.12;;1.92;-1;
GENO;qacA/B;2;0;0;2;32.62;2.68;78.15;0.29;1.83;-1;
13;qacF/Hb;1;0;2;3;41.91;;86.8;;1.6;-1;
14;qacF/Hb;0;0;3;3;;;;;;-1;NotInformative
15;qacF/Hb;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;qacF/Hb;0;0;1;1;;;;;;-1;NotInformative
GENO;qacF/Hb;0;0;2;2;;;;;;-1;NotInformative
13;copA;0;0;3;3;;;;;;-1;NotInformative
14;copA;0;0;3;3;;;;;;-1;NotInformative
15;copA;0;0;3;3;;;;;;-1;NotInformative
000NTC;copA;0;0;1;1;;;;;;-1;NotInformative
GENO;copA;0;0;2;2;;;;;;-1;NotInformative
13;czcA;3;0;0;3;21.56;0.08;78.31;0.03;1.89;-1;
14;czcA;3;0;0;3;21.77;0.12;78.38;0.02;1.87;-1;
15;czcA;3;0;0;3;21.82;0.07;78.24;0.07;1.86;-1;
000NTC;czcA;1;0;0;1;20.9;;77.88;;1.94;-1;
GENO;czcA;2;0;0;2;21.55;0.23;77.98;1.65E-03;1.85;-1;
13;sugE;2;0;1;3;31.29;2.64;85.33;3.59;1.91;-1;MultipleMeltPeaks
14;sugE;3;0;0;3;32.45;2.21;79.76;2.53;1.87;-1;
15;sugE;2;0;1;3;30.27;1.13;78.27;0.04;1.85;-1;MultipleMeltPeaks
000NTC;sugE;1;0;0;1;32.74;;78;;1.92;-1;
GENO;sugE;2;0;0;2;33.87;5.44;77.74;0.48;1.88;-1;
13;tcrB;0;0;3;3;;;;;;-1;NotInformative
14;tcrB;0;0;3;3;;;;;;-1;NotInformative
15;tcrB;0;0;3;3;;;;;;-1;NotInformative
000NTC;tcrB;1;0;0;1;39.52;;78.45;;1.89;-1;
GENO;tcrB;0;0;2;2;;;;;;-1;NotInformative
13;terW;0;0;3;3;;;;;;-1;NotInformative
14;terW;0;0;3;3;;;;;;-1;NotInformative
15;terW;0;0;3;3;;;;;;-1;NotInformative
000NTC;terW;0;0;1;1;;;;;;-1;NotInformative
GENO;terW;0;0;2;2;;;;;;-1;NotInformative
13;pbrT;2;0;1;3;38.84;0.65;80.91;5.61;1.81;-1;
14;pbrT;0;0;3;3;;;;;;-1;NotInformative
15;pbrT;1;0;2;3;37.99;;76.87;;1.68;-1;
000NTC;pbrT;1;0;0;1;34.72;;77.92;;1.86;-1;
GENO;pbrT;0;0;2;2;;;;;;-1;NotInformative
13;cadC;0;0;3;3;;;;;;-1;NotInformative
14;cadC;0;0;3;3;;;;;;-1;NotInformative
15;cadC;0;0;3;3;;;;;;-1;NotInformative
000NTC;cadC;0;0;1;1;;;;;;-1;NotInformative
GENO;cadC;0;0;2;2;;;;;;-1;NotInformative
13;mobA;0;0;3;3;;;;;;-1;NotInformative
14;mobA;0;0;3;3;;;;;;-1;NotInformative
15;mobA;0;0;3;3;;;;;;-1;NotInformative
000NTC;mobA;0;0;1;1;;;;;;-1;NotInformative
GENO;mobA;0;0;2;2;;;;;;-1;NotInformative
13;ISCR1;2;0;1;3;30.99;2.81;92.19;0.96;1.89;-1;MultipleMeltPeaks
14;ISCR1;1;0;2;3;39.58;;91.58;;1.76;-1;MultipleMeltPeaks
15;ISCR1;1;0;2;3;32.47;;90.58;;1.92;-1;MultipleMeltPeaks
000NTC;ISCR1;0;0;1;1;;;;;;-1;NotInformative
GENO;ISCR1;0;0;2;2;;;;;;-1;NotInformative
13;IS26;1;0;2;3;43.78;;79.45;;1.83;-1;
14;IS26;2;0;1;3;37.06;9.94;74.8;1.26;1.96;-1;
15;IS26;2;0;1;3;37.38;7.84;75.15;0.56;1.95;-1;
000NTC;IS26;1;0;0;1;44.85;;73.55;;1.89;-1;
GENO;IS26;0;0;2;2;;;;;;-1;NotInformative
13;IS3;1;0;2;3;34.45;;88.65;;1.9;-1;
14;IS3;0;0;3;3;;;;;;-1;NotInformative
15;IS3;2;0;1;3;38.74;1.96;85.44;0.32;1.89;-1;
000NTC;IS3;0;0;1;1;;;;;;-1;NotInformative
GENO;IS3;0;0;2;2;;;;;;-1;NotInformative
13;IS256;0;0;3;3;;;;;;-1;NotInformative
14;IS256;0;0;3;3;;;;;;-1;NotInformative
15;IS256;0;0;3;3;;;;;;-1;NotInformative
