Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
000NTC;QnrS1_S3_S5;1;0;0;1;23.52;;75.53;;1.94;-1;
GENO;QnrS1_S3_S5;2;0;0;2;23.8;0.15;75.84;0.15;1.96;-1;
19;QnrVC1_VC3_VC6;1;0;2;3;19.2;;91.55;;1.91;-1;MultipleMeltPeaks
20;QnrVC1_VC3_VC6;2;0;1;3;19.58;0.27;91.65;0.08;1.85;-1;MultipleMeltPeaks
21;QnrVC1_VC3_VC6;1;0;2;3;19.23;;92.21;;1.93;-1;MultipleMeltPeaks
000NTC;QnrVC1_VC3_VC6;1;0;0;1;31.66;;76.73;;1.87;-1;
GENO;QnrVC1_VC3_VC6;2;0;0;2;32.51;0.52;76.42;0.11;1.83;-1;
19;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;QnrVC4_VC5_VC7;1;0;2;3;20.38;;90.6;;1.95;-1;MultipleMeltPeaks
21;QnrVC4_VC5_VC7;1;0;2;3;20.29;;92.9;;2.13;-1;MultipleMeltPeaks
000NTC;QnrVC4_VC5_VC7;1;0;0;1;25.72;;75.5;;1.83;-1;
GENO;QnrVC4_VC5_VC7;2;0;0;2;25.77;0.74;75.74;0.07;1.88;-1;
19;qnrD;0;0;3;3;;;;;;-1;NotInformative
20;qnrD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;qnrD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;qnrD;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrD;0;0;2;2;;;;;;-1;NotInformative
19;qnrS2;2;1;0;3;18.79;0.04;91.17;0.52;2.02;-1;ContainsOutlierReplicateCt
20;qnrS2;3;0;0;3;18.93;0.02;90.84;0.36;1.96;-1;
21;qnrS2;3;0;0;3;18.35;0.08;90.99;0.23;2.06;-1;
000NTC;qnrS2;1;0;0;1;30.62;;77.79;;1.84;-1;
GENO;qnrS2;2;0;0;2;38.06;8.36;81.77;6.38;1.95;-1;
19;oqxA;3;0;0;3;20.15;0.14;91.85;0.06;1.87;-1;
20;oqxA;3;0;0;3;20.06;0.04;91.87;0.11;1.87;-1;
21;oqxA;1;0;2;3;19.08;;91.62;;1.59;-1;MultipleMeltPeaks
000NTC;oqxA;1;0;0;1;26.51;;77.28;;1.85;-1;
GENO;oqxA;2;0;0;2;26.58;0.14;77.58;0.35;1.87;-1;
19;qnrB46,47,48;3;0;0;3;18.14;0.1;91.29;0.58;1.91;-1;
20;qnrB46,47,48;2;0;1;3;18.58;0.04;91.67;0.75;1.92;-1;MultipleMeltPeaks
21;qnrB46,47,48;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;qnrB46,47,48;1;0;0;1;24.44;;77.95;;1.94;-1;
GENO;qnrB46,47,48;2;0;0;2;24.41;0.13;78.25;0.08;1.93;-1;
19;ermK;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;ermK;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;ermK;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;ermK;1;0;0;1;18.8;;80.32;;1.87;-1;
GENO;ermK;2;0;0;2;18.74;0.01;80.69;0.15;1.9;-1;
19;erm(F)a;3;0;0;3;25.02;0.34;92.02;0.21;1.9;-1;
20;erm(F)a;3;0;0;3;24.62;0.41;91.88;0.07;1.92;-1;
21;erm(F)a;3;0;0;3;24.36;0.26;91.73;0.13;1.93;-1;
000NTC;erm(F)a;1;0;0;1;27.42;;73.23;;1.59;-1;
GENO;erm(F)a;2;0;0;2;26.9;0.55;73.2;0.01;1.56;-1;
19;lmrA;3;0;0;3;22.97;0.11;90.93;0.08;1.9;-1;
20;lmrA;3;0;0;3;22.63;0.17;90.82;0.02;1.92;-1;
21;lmrA;3;0;0;3;21.77;0.12;90.65;0.02;1.87;-1;
000NTC;lmrA;1;0;0;1;27.53;;74.52;;1.85;-1;
GENO;lmrA;2;0;0;2;27.25;0.98;74.67;0.04;1.91;-1;
19;erm(36);2;0;1;3;16.6;4.33E-03;91.2;0.02;1.96;-1;
20;erm(36);3;0;0;3;17.14;0.03;91.31;0.05;1.93;-1;
21;erm(36);1;0;2;3;15.97;;91.24;;1.98;-1;
000NTC;erm(36);1;0;0;1;18.61;;61.32;;1.35;-1;BadR2
GENO;erm(36);1;0;1;2;30.39;;89.22;;1.93;-1;
19;ermT;3;0;0;3;28.83;0.16;73.63;0.98;1.66;-1;
20;ermT;3;0;0;3;28.06;0.38;73.44;0.35;1.82;-1;
21;ermT;1;0;2;3;28.94;;74.38;;1.86;-1;MultipleMeltPeaks
000NTC;ermT;1;0;0;1;28.35;;73.08;;1.71;-1;
GENO;ermT;2;0;0;2;27.24;1.12;73.56;0.33;1.72;-1;
19;msr(C);1;0;2;3;19.91;;91.65;;1.9;-1;MultipleMeltPeaks
20;msr(C);3;0;0;3;20.2;0.1;91.7;0.14;1.94;-1;
21;msr(C);2;0;1;3;18.8;0.29;91.45;0.08;2;-1;MultipleMeltPeaks
000NTC;msr(C);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(C);0;0;2;2;;;;;;-1;NotInformative
19;mphB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;mphB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;mphB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;mphB;1;0;0;1;25.79;;78.69;;2.02;-1;
GENO;mphB;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;msr(A);3;0;0;3;21.03;0.15;74.59;0.12;2;-1;
20;msr(A);2;0;1;3;20.41;6.69E-03;74.88;0.04;1.95;-1;MultipleMeltPeaks
21;msr(A);3;0;0;3;20.61;0.11;74.42;0.12;1.77;-1;
000NTC;msr(A);1;0;0;1;19.92;;74.39;;1.75;-1;
GENO;msr(A);2;0;0;2;19.44;0.08;74.74;0.08;1.85;-1;
19;ermX;2;0;1;3;21.98;0.19;91.38;0.49;1.87;-1;MultipleMeltPeaks
20;ermX;3;0;0;3;22.6;0.16;92.03;0.13;1.85;-1;
21;ermX;3;0;0;3;21.65;0.12;91.71;0.04;1.83;-1;
000NTC;ermX;1;0;0;1;37;;75.14;;1.56;-1;
GENO;ermX;1;0;1;2;29.12;;88.64;;1.87;-1;MultipleMeltPeaks
19;vgaB;3;0;0;3;17.23;0.11;91.58;0.08;1.97;-1;
20;vgaB;3;0;0;3;17.46;0.08;91.39;0.06;1.99;-1;
21;vgaB;3;0;0;3;16.42;0.07;91.8;0.31;2.05;-1;
000NTC;vgaB;1;0;0;1;20.38;;74.37;;1.72;-1;
GENO;vgaB;2;0;0;2;20.77;0.08;74.27;0.11;1.64;-1;
19;pica;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;pica;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;pica;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;pica;1;0;0;1;30.86;;91.64;;1.89;-1;
GENO;pica;1;0;1;2;28.52;;93.21;;1.83;-1;
19;lnuA;2;0;1;3;30.28;2.32;84.97;4.94;1.66;-1;MultipleMeltPeaks
20;lnuA;1;0;2;3;29.69;;81.23;;1.77;-1;MultipleMeltPeaks
21;lnuA;1;0;2;3;28.44;;91.17;;2.16;-1;MultipleMeltPeaks
000NTC;lnuA;1;0;0;1;27.49;;74.2;;1.71;-1;
GENO;lnuA;2;0;0;2;30.32;2.91;73.99;0.12;1.7;-1;
19;vat(E);2;0;1;3;21.62;0.2;90.95;0.09;1.99;-1;MultipleMeltPeaks
20;vat(E);3;0;0;3;21.52;0.15;91.25;0.41;1.93;-1;
21;vat(E);3;0;0;3;21.19;0.18;91.05;0.13;1.97;-1;
000NTC;vat(E);1;0;0;1;27.98;;77.82;;1.93;-1;
GENO;vat(E);2;0;0;2;27.54;0.31;78.08;0.19;1.95;-1;
19;ermY;3;0;0;3;25.63;0.4;92.1;0.36;1.94;-1;
20;ermY;3;0;0;3;25.13;0.32;92.22;0.02;2.06;-1;
21;ermY;2;1;0;3;24.33;0.03;91.23;0.54;2.08;-1;ContainsOutlierReplicateCt
000NTC;ermY;1;0;0;1;30.32;;73.2;;1.58;-1;
GENO;ermY;2;0;0;2;29.28;0.12;73.34;0.07;1.69;-1;
19;cfr;1;0;2;3;28.55;;90.67;;1.98;-1;MultipleMeltPeaks
20;cfr;2;0;1;3;27.75;0.4;82.44;11.27;1.98;-1;MultipleMeltPeaks
21;cfr;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;cfr;1;0;0;1;27.59;;74.62;;1.88;-1;
GENO;cfr;2;0;0;2;30.6;4.51;75.04;0.35;1.89;-1;
19;ermA/ermTR;2;0;1;3;26.18;7.04E-03;89.63;2.01;1.83;-1;MultipleMeltPeaks
20;ermA/ermTR;2;0;1;3;26.18;0.05;91.76;2.05;1.75;-1;MultipleMeltPeaks
21;ermA/ermTR;3;0;0;3;26.87;0.81;90.88;0.42;1.81;-1;
000NTC;ermA/ermTR;1;0;0;1;27.59;;73.59;;1.74;-1;
GENO;ermA/ermTR;2;0;0;2;26.48;0.49;74.86;1.96;1.7;-1;
19;oleC;1;0;2;3;14.84;;91.49;;1.83;-1;
20;oleC;3;0;0;3;15.07;0.09;91.8;0.08;1.79;-1;
21;oleC;3;0;0;3;14.76;0.03;91.51;0.04;1.93;-1;
000NTC;oleC;1;0;0;1;14.65;;85.03;;1.8;-1;
GENO;oleC;1;0;1;2;14.39;;92.17;;1.8;-1;MultipleMeltPeaks
19;carB;0;0;3;3;;;;;;-1;NotInformative
20;carB;0;0;3;3;;;;;;-1;NotInformative
21;carB;0;0;3;3;;;;;;-1;NotInformative
000NTC;carB;0;0;1;1;;;;;;-1;NotInformative
GENO;carB;0;0;2;2;;;;;;-1;NotInformative
19;pikR2;3;0;0;3;14.97;0.09;91.74;0.02;1.99;-1;
20;pikR2;3;0;0;3;15.38;0.12;92.03;0.17;1.97;-1;
21;pikR2;3;0;0;3;14.51;0.04;91.67;0.04;2.06;-1;
000NTC;pikR2;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;pikR2;1;0;1;2;32.34;;76.65;;1.76;-1;
19;ere(A);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;ere(A);2;0;1;3;13.65;0.08;90.71;7.07E-03;1.88;-1;MultipleMeltPeaks
21;ere(A);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;ere(A);1;0;0;1;33.82;;91.27;;1.88;-1;
GENO;ere(A);2;0;0;2;32.94;2;84.67;7.05;1.88;-1;
19;ere(B);3;0;0;3;17.73;0.09;91.32;0.09;1.94;-1;
20;ere(B);3;0;0;3;17.97;0.18;91.57;0.45;1.93;-1;
21;ere(B);1;0;2;3;16.66;;90.53;;2;-1;MultipleMeltPeaks
000NTC;ere(B);1;0;0;1;27.19;;76.46;;1.92;-1;
GENO;ere(B);2;0;0;2;27.03;0.39;76.73;0.22;1.92;-1;
19;erm(A);3;0;0;3;19.56;0.52;90.92;0.07;2.08;-1;
20;erm(A);3;0;0;3;19.4;0.08;91.13;0.22;2.13;-1;
21;erm(A);3;0;0;3;18.74;0.04;91.31;0.04;2.16;-1;
000NTC;erm(A);1;0;0;1;24.68;;77.72;;1.98;-1;
GENO;erm(A);2;0;0;2;24.93;0.23;77.8;0.19;2.01;-1;
19;erm(B);3;0;0;3;20.48;0.11;91.13;0.23;1.89;-1;
20;erm(B);3;0;0;3;20.9;0.08;91.45;0.32;1.92;-1;
21;erm(B);3;0;0;3;20.28;0.18;91.12;0.65;1.76;-1;
000NTC;erm(B);1;0;0;1;19.89;;74.93;;1.89;-1;
GENO;erm(B);2;0;0;2;20.69;0.24;75.01;0.05;1.83;-1;
19;erm(D);3;0;0;3;22.24;0.08;90.94;0.94;1.99;-1;
20;erm(D);2;0;1;3;21.61;0.17;90.82;0.47;1.97;-1;MultipleMeltPeaks
21;erm(D);3;0;0;3;20.27;0.02;90.19;0.14;2.05;-1;
000NTC;erm(D);1;0;0;1;29.36;;76.67;;1.91;-1;
GENO;erm(D);2;0;0;2;28.36;0.91;76.73;2.40E-03;1.95;-1;
19;erm(E);2;0;1;3;12.17;0.05;91.06;0.03;2;-1;MultipleMeltPeaks
20;erm(E);3;0;0;3;12.53;0.08;91.36;0.02;1.93;-1;
21;erm(E);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;erm(E);1;0;0;1;22.64;;89.5;;1.81;-1;
GENO;erm(E);2;0;0;2;22.35;2.65E-03;86.21;7.75;1.84;-1;
19;erm(G);2;0;1;3;26.09;1.29;91.63;0.12;1.83;-1;MultipleMeltPeaks
20;erm(G);3;0;0;3;24.07;0.18;91.36;0.24;1.56;-1;
21;erm(G);1;0;2;3;25.39;;91.51;;1.89;-1;MultipleMeltPeaks
000NTC;erm(G);1;0;0;1;25.18;;71.65;;1.59;-1;
GENO;erm(G);2;0;0;2;23.61;0.07;72.04;0.03;1.96;-1;
19;erm(O);2;1;0;3;11.91;0.06;90.67;0.03;1.73;-1;ContainsOutlierReplicateCt
20;erm(O);3;0;0;3;12.85;0.04;91.09;0.02;1.89;-1;
21;erm(O);1;0;2;3;11.52;;90.73;;2;-1;MultipleMeltPeaks
000NTC;erm(O);1;0;0;1;29.34;;91.71;;1.82;-1;
GENO;erm(O);1;0;1;2;25.79;;92.48;;1.93;-1;MultipleMeltPeaks
19;erm(Q);2;1;0;3;21.1;2.38E-03;91.08;0.16;1.89;-1;ContainsOutlierReplicateCt
20;erm(Q);3;0;0;3;21.08;0.21;91.74;0.24;1.91;-1;
21;erm(Q);2;0;1;3;20.17;0.02;91.76;0.97;2.01;-1;MultipleMeltPeaks
000NTC;erm(Q);1;0;0;1;27.82;;78.74;;1.85;-1;
GENO;erm(Q);2;0;0;2;28.11;0.96;79.33;0.26;1.92;-1;
19;erm(S);1;0;2;3;14.91;;91.13;;2;-1;MultipleMeltPeaks
20;erm(S);1;0;2;3;15.23;;91.31;;1.98;-1;MultipleMeltPeaks
21;erm(S);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;erm(S);1;0;0;1;34.43;;78.07;;1.73;-1;
GENO;erm(S);1;0;1;2;38.34;;79.44;;1.84;-1;MultipleMeltPeaks
19;lnuB;3;0;0;3;24.37;0.68;91.52;0.5;2.05;-1;
20;lnuB;2;0;1;3;23.9;0.53;92.17;0.04;2.04;-1;MultipleMeltPeaks
21;lnuB;2;0;1;3;24.33;0.05;91.44;0.45;2.1;-1;MultipleMeltPeaks
000NTC;lnuB;1;0;0;1;26.94;;76.22;;1.94;-1;
GENO;lnuB;2;0;0;2;26.88;0.18;76.77;0.11;1.95;-1;
19;mphA;2;1;0;3;12.18;0.02;91.37;0.04;1.9;-1;ContainsOutlierReplicateCt
20;mphA;1;0;2;3;12.74;;91.21;;1.98;-1;MultipleMeltPeaks
21;mphA;1;0;2;3;11.84;;91.32;;2.13;-1;MultipleMeltPeaks
000NTC;mphA;1;0;0;1;25.09;;91.82;;1.88;-1;
GENO;mphA;2;0;0;2;25.38;0.24;92.37;1.01;1.92;-1;
19;vat(A);2;0;1;3;16.16;0.02;91.52;0.11;2.01;-1;MultipleMeltPeaks
20;vat(A);3;0;0;3;16.52;0.07;91.42;0.09;1.9;-1;
21;vat(A);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;vat(A);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;vat(A);2;0;0;2;26.66;0.71;78.04;0.05;1.94;-1;
19;erm(34);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;erm(34);1;0;2;3;21.78;;90.87;;1.88;-1;MultipleMeltPeaks
21;erm(34);3;0;0;3;21.07;0.41;91.47;0.06;1.85;-1;
000NTC;erm(34);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(34);2;0;0;2;29.02;0.64;76.4;0.06;1.91;-1;
19;erm(35);3;0;0;3;15.59;0.44;91.66;0.02;1.96;-1;
20;erm(35);3;0;0;3;15.21;0.09;91.82;0.05;1.97;-1;
21;erm(35);3;0;0;3;14.62;0.1;92.14;0.04;1.98;-1;
000NTC;erm(35);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(35);2;0;0;2;23.2;0.02;82.77;0.61;1.68;-1;
19;erm(42);2;0;1;3;16.59;0.17;91.19;0.01;1.99;-1;MultipleMeltPeaks
20;erm(42);3;0;0;3;16.8;0.13;91.57;0.02;1.96;-1;
21;erm(42);3;0;0;3;16.49;0.18;91.83;0.11;2.23;-1;BadR2
000NTC;erm(42);1;0;0;1;27.61;;75.82;;1.76;-1;
GENO;erm(42);1;0;1;2;27.03;;76.01;;1.83;-1;MultipleMeltPeaks
19;erm(F)b;3;0;0;3;24.1;0.44;91.76;0.14;2.17;-1;
20;erm(F)b;2;0;1;3;24.6;0.38;91.54;0.26;2.14;-1;MultipleMeltPeaks
21;erm(F)b;3;0;0;3;24.62;0.06;91.61;0.79;2.1;-1;
000NTC;erm(F)b;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(F)b;2;0;0;2;27.51;0.96;80.42;4.06;1.94;-1;
19;lnu(F);3;0;0;3;23.3;0.62;91.47;0.62;2.17;-1;
20;lnu(F);3;0;0;3;22.5;0.16;91.57;0.16;1.93;-1;
21;lnu(F);2;1;0;3;22.71;0.03;91.33;0.18;2.11;-1;ContainsOutlierReplicateCt
000NTC;lnu(F);1;0;0;1;24.85;;79.74;;1.89;-1;
GENO;lnu(F);2;0;0;2;24.9;0.41;79.97;0.09;1.74;-1;
19;lsa(C);3;0;0;3;19.05;0.05;91.4;0.16;2.01;-1;
20;lsa(C);3;0;0;3;19.79;0.05;90.79;0.24;1.99;-1;
21;lsa(C);3;0;0;3;19.33;0.15;91.33;0.3;2.17;-1;
000NTC;lsa(C);1;0;0;1;27.76;;77.79;;1.95;-1;
GENO;lsa(C);2;0;0;2;28.81;0.17;78.09;0.29;1.96;-1;
19;mef(B);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;mef(B);1;0;2;3;22.58;;91.44;;1.93;-1;MultipleMeltPeaks
21;mef(B);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;mef(B);1;0;0;1;43.21;;73.61;;2.04;-1;
GENO;mef(B);2;0;0;2;29.55;0.02;76.02;0.06;1.95;-1;
19;msr(D);2;0;1;3;34.85;1.05;87.96;3.53;1.75;-1;MultipleMeltPeaks
20;msr(D);1;0;2;3;32.81;;85.66;;1.81;-1;MultipleMeltPeaks
21;msr(D);2;0;1;3;32.37;0.84;87.85;3.07;1.7;-1;MultipleMeltPeaks
000NTC;msr(D);1;0;0;1;29.95;;84.88;;1.87;-1;
GENO;msr(D);2;0;0;2;30.4;0.72;85.2;0.46;1.94;-1;
19;msr(E);2;0;1;3;28.85;2.03;89.47;3.7;1.83;-1;MultipleMeltPeaks
20;msr(E);1;0;2;3;27.49;;84.3;;1.71;-1;BadR2, MultipleMeltPeaks
21;msr(E);1;0;2;3;28.02;;86.72;;1.91;-1;MultipleMeltPeaks
000NTC;msr(E);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;msr(E);0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;vgaA;3;0;0;3;22.43;0.24;90.09;0.16;1.95;-1;
20;vgaA;3;0;0;3;23.53;0.31;90.65;0.34;1.95;-1;
21;vgaA;1;0;2;3;22.34;;93.42;;1.93;-1;MultipleMeltPeaks
000NTC;vgaA;1;0;0;1;25.93;;76.3;;1.96;-1;
GENO;vgaA;2;0;0;2;26.3;0.72;76.72;0.14;1.96;-1;
19;vga(A)LC;3;0;0;3;22.91;0.14;91.58;0.95;1.96;-1;
20;vga(A)LC;2;1;0;3;22.93;0.03;91.52;0.36;1.97;-1;ContainsOutlierReplicateCt
21;vga(A)LC;3;0;0;3;22.71;0.15;91.68;0.26;1.94;-1;
000NTC;vga(A)LC;1;0;0;1;24.76;;75.2;;1.95;-1;
GENO;vga(A)LC;2;0;0;2;24.93;0.26;75.89;0.47;1.98;-1;
19;vatB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;vatB;2;0;1;3;19.04;0.24;93.22;0.04;1.93;-1;MultipleMeltPeaks
21;vatB;1;0;2;3;19.22;;92.48;;2.17;-1;MultipleMeltPeaks
000NTC;vatB;1;0;0;1;25.92;;89.62;;1.89;-1;
GENO;vatB;1;0;1;2;25.47;;78.5;;1.91;-1;MultipleMeltPeaks
19;mefA;2;1;0;3;17.53;7.85E-03;91.84;0.09;2.02;-1;ContainsOutlierReplicateCt
20;mefA;3;0;0;3;18.47;0.06;91.73;0.07;1.98;-1;
21;mefA;2;1;0;3;17.41;0.02;91.88;0.11;2.09;-1;ContainsOutlierReplicateCt
000NTC;mefA;1;0;0;1;25.79;;90.91;;1.88;-1;
GENO;mefA;1;0;1;2;25.98;;92.3;;1.88;-1;MultipleMeltPeaks
19;lnuC;2;0;1;3;23.17;0.03;90.66;0.6;2.01;-1;MultipleMeltPeaks
20;lnuC;3;0;0;3;22.98;0.3;91.79;1.23;2;-1;
21;lnuC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;lnuC;1;0;0;1;23.95;;75.02;;1.94;-1;
GENO;lnuC;2;0;0;2;23.7;0.33;75.35;0.05;1.94;-1;
19;cat;3;0;0;3;18.6;0.2;91.37;4.68E-03;1.91;-1;
20;cat;2;0;1;3;18.57;0.02;91.48;0.06;1.89;-1;MultipleMeltPeaks
21;cat;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;cat;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;cat;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;catA2;1;0;2;3;24.14;;92.18;;1.92;-1;MultipleMeltPeaks
20;catA2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;catA2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;catA2;0;0;1;1;;;;;;-1;NotInformative
GENO;catA2;1;0;1;2;31.91;;76.04;;1.9;-1;
19;catA3;3;0;0;3;16.99;0.19;92.17;0.07;1.91;-1;
20;catA3;3;0;0;3;17.28;0.02;91.53;0.07;1.86;-1;
21;catA3;2;0;1;3;16.47;0.12;91.23;0.1;1.85;-1;MultipleMeltPeaks
000NTC;catA3;1;0;0;1;29.2;;78.28;;2.01;-1;
GENO;catA3;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;catB2;1;0;2;3;21.03;;89.84;;1.42;-1;MultipleMeltPeaks
20;catB2;3;0;0;3;18.02;0.12;91.52;0.62;1.6;-1;
21;catB2;2;0;1;3;22.78;0.29;91.03;0.22;1.37;-1;MultipleMeltPeaks
000NTC;catB2;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;catB2;2;0;0;2;16.09;0.03;86.72;0.29;1.67;-1;
19;catB9;3;0;0;3;20.91;0.13;91.55;0.07;1.86;-1;
20;catB9;3;0;0;3;20.7;0.08;91.4;0.06;1.85;-1;
21;catB9;3;0;0;3;19.5;0.33;91.16;0.06;1.87;-1;
000NTC;catB9;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;catB9;1;0;1;2;25.73;;78.8;;1.99;-1;MultipleMeltPeaks
19;cat(pC221);2;0;1;3;20.45;0.77;91.32;0.27;2.22;-1;MultipleMeltPeaks
20;cat(pC221);3;0;0;3;19.58;0.29;88.61;0.73;1.67;-1;
21;cat(pC221);2;0;1;3;19.74;0.36;90.4;0.79;2.11;-1;MultipleMeltPeaks
000NTC;cat(pC221);1;0;0;1;21.48;;75.33;;1.73;-1;
GENO;cat(pC221);2;0;0;2;20.99;0.03;75.4;4.83E-03;1.73;-1;
19;catP;3;0;0;3;19.57;0.18;91.58;0.06;2.01;-1;
20;catP;3;0;0;3;19.44;0.14;91.79;0.07;1.92;-1;
21;catP;2;1;0;3;18.8;0.07;91.75;0.1;2.04;-1;ContainsOutlierReplicateCt
000NTC;catP;1;0;0;1;25.92;;76.68;;1.95;-1;
GENO;catP;2;0;0;2;25.81;0.29;76.4;0.09;1.98;-1;
19;catQ;2;0;1;3;11.81;2.02;84.38;7.13;1.58;-1;MultipleMeltPeaks
20;catQ;1;0;2;3;8.88;;91.61;;1.5;-1;MultipleMeltPeaks
21;catQ;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;catQ;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;catQ;2;0;0;2;6.81;0.01;79.33;2.79;1.52;-1;
19;cmlV;1;0;2;3;13.9;;90.8;;2.2;-1;MultipleMeltPeaks
20;cmlV;1;0;2;3;13.73;;90.96;;1.64;-1;MultipleMeltPeaks
21;cmlV;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;cmlV;1;0;0;1;20.68;;86.36;;1.88;-1;
GENO;cmlV;1;0;1;2;20.49;;84.23;;1.9;-1;MultipleMeltPeaks
19;fexA;2;0;1;3;31.69;1.33;86.15;3.49;1.92;-1;MultipleMeltPeaks
20;fexA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;fexA;1;0;2;3;29.99;;91;;1.94;-1;MultipleMeltPeaks
000NTC;fexA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;fexA;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;optrA;2;0;1;3;20.36;5.45E-03;92.17;0.34;2.1;-1;
20;optrA;0;0;3;3;;;;;;-1;NotInformative
21;optrA;3;0;0;3;19.27;0.1;91.83;0.05;2.09;-1;
000NTC;optrA;0;0;1;1;;;;;;-1;NotInformative
GENO;optrA;0;0;2;2;;;;;;-1;NotInformative
19;tetbP;1;0;2;3;23.94;;87.95;;1.92;-1;MultipleMeltPeaks
20;tetbP;2;0;1;3;26.24;1;82.53;6.65;1.84;-1;MultipleMeltPeaks
21;tetbP;1;0;2;3;29.96;;91.79;;1.77;-1;MultipleMeltPeaks
000NTC;tetbP;1;0;0;1;27.05;;74.08;;1.75;-1;
GENO;tetbP;2;0;0;2;26;0.33;74.47;0.03;1.66;-1;
19;tet40;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;tet40;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;tet40;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tet40;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tet40;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;tetPB;2;1;0;3;24.77;0.04;91.15;2.13E-03;1.93;-1;ContainsOutlierReplicateCt
20;tetPB;2;0;1;3;24.99;0.58;91.37;0.29;1.95;-1;MultipleMeltPeaks
21;tetPB;2;0;1;3;24.64;0.31;91.58;0.22;1.88;-1;MultipleMeltPeaks
000NTC;tetPB;1;0;0;1;30.85;;78.82;;1.84;-1;
GENO;tetPB;1;0;1;2;28.13;;78.89;;1.96;-1;MultipleMeltPeaks
19;tet39;3;0;0;3;23.77;0.54;91.79;0.25;1.98;-1;
20;tet39;2;0;1;3;24.05;0.36;90.7;1.92;1.95;-1;MultipleMeltPeaks
21;tet39;3;0;0;3;23.64;0.12;92.16;0.18;2.11;-1;
000NTC;tet39;1;0;0;1;24.88;;76.65;;1.92;-1;
